X;Y;Z
189.1759387848056;531.0725589171572;0.0
201.42074015521547;524.6866395946122;0.0
201.4280888812172;523.6886685642232;0.0
201.4333327456876;522.6685021956483;0.0
187.33960066829547;529.8809742402927;0.0
190.10458526670212;531.4685871161955;0.0
177.18188811009674;523.9675234420007;0.0
190.7539582012791;517.5366219303254;0.0
190.8360084028493;519.8179066226868;0.0
198.35931149998194;516.1598043325824;0.0
198.3583050102812;515.5330417093793;0.0
217.73796739077724;525.003544749236;0.0
208.8237562380877;530.0923311404536;0.0
207.52195839485483;529.4168272500252;0.0
207.54018817400947;528.7312840698353;0.0
207.51037083295734;529.7550603048212;0.0
218.20594160160047;535.2972929781332;0.0
203.65638481224684;544.1420360937998;0.0
205.4293689551953;545.1586263554689;0.0
205.46002120826736;544.0841446784399;0.0
227.92147200005292;530.170330369922;0.0
227.83976053692356;530.8533318315136;0.0
219.4173882208358;536.2004108544018;0.0
197.9759985049175;525.0254915747764;0.0
201.40327858613102;526.8311446927261;0.0
186.0473439355248;534.9297912694836;0.0
186.11542901955647;535.9566327150521;0.0
185.95492412821918;533.5235651916597;0.0
190.7374121251279;536.3504857374185;0.0
204.60672925382005;528.847505220838;0.0
212.9663068140533;524.2415819925131;0.0
197.31420116627595;516.5159668740844;0.0
197.31968087888615;516.8457737408932;0.0
187.2312297601898;521.7376741652452;0.0
187.2811302368249;522.7326158865426;0.0
214.37422094916047;537.3255410995481;0.0
219.0865661738329;539.8079632432272;0.0
200.38662455170783;551.4414618614869;0.0
200.38855335778135;550.713092248794;0.0
217.3137302947937;540.2631153648374;0.0
217.1670415166249;542.0193522209643;0.0
191.47768590572755;527.971693208406;0.0
191.4169578070761;526.3003019444457;0.0
202.22824855935946;520.7953867864287;0.0
205.0197293348731;522.1945213891574;0.0
208.4922131303509;523.9293779724555;0.0
208.45748415425822;524.9285804792266;0.0
196.20783425667122;531.5535875159833;0.0
196.18533769150648;530.1759521734714;0.0
201.30639693955303;532.9797070531848;0.0
211.54165594446968;527.2754634617849;0.0
193.92622365415636;518.3319595242443;0.0
200.46365334787495;515.1518244486989;0.0
200.4633695597453;515.4747472398172;0.0
