X;Y;Z;TimeStamp
2.668062567328816;0.6626846484028507;0.0;1706703709.924168
2.6440898422209336;0.6549659672427803;0.0;1706703709.9763422
2.6440898422209336;0.6549659672427803;0.0;1706703709.9828925
2.709197650908046;0.8638655386708038;0.0;1706703710.0242236
2.7598729213667474;0.8808617819871076;0.0;1706703710.0755036
2.655459461543962;0.8819571638873789;0.0;1706703710.0806372
2.5971349506454136;0.6741484412579054;0.0;1706703710.128343
2.5813496821736637;0.6692560641936469;0.0;1706703710.1765995
2.62814699132866;0.6670294088052422;0.0;1706703710.1889112
2.6927711374069703;0.883172364147422;0.0;1706703710.2323816
2.667046218877969;0.8748798905765673;0.0;1706703710.2761765
2.6407828107574436;0.8753970405326911;0.0;1706703710.2813802
2.657293652044982;0.9283238537026012;0.0;1706703710.3244371
2.6661350260500067;0.9311180318167606;0.0;1706703710.3762221
2.6661350260500067;0.9311180318167606;0.0;1706703710.380966
2.6227885224212484;0.788322372453483;0.0;1706703710.4241817
2.6143951328410298;0.7857132347881626;0.0;1706703710.4764931
2.6268805749726907;0.7852870561602139;0.0;1706703710.4885375
2.590453226129895;0.6527717100760969;0.0;1706703710.5322893
2.6300626688935584;0.6651956112089283;0.0;1706703710.5745232
2.653575557805819;0.6642379831461698;0.0;1706703710.586591
2.6315095053073807;0.5838129519192331;0.0;1706703710.6283622
2.6315095053073807;0.5838129519192331;0.0;1706703710.676817
2.6239202389294967;0.58137745135599;0.0;1706703710.6854908
2.647859106041838;0.6690681644481016;0.0;1706703710.728291
2.599858919626762;0.6539282392879749;0.0;1706703710.7776804
2.587934897148688;0.65449646621419;0.0;1706703710.786377
2.6591162992637445;0.8995711330300016;0.0;1706703710.8283677
2.676771040341444;0.9051727068491917;0.0;1706703710.876121
2.623748893582236;0.9061480747506286;0.0;1706703710.8858106
2.6170154870452746;0.8835700560970685;0.0;1706703710.9283075
2.6257839335537394;0.8862668407558268;0.0;1706703710.976037
2.6518024875786326;0.8856638023510623;0.0;1706703710.9835289
2.64946738001659;0.8781209051003854;0.0;1706703711.0243175
2.66662986424094;0.883572430028261;0.0;1706703711.07526
2.6927711374069703;0.883172364147422;0.0;1706703711.0839157
2.7027846115002823;0.9135920717012231;0.0;1706703711.1284454
2.7112928429062415;0.9163960316215289;0.0;1706703711.1757905
2.658580167414156;0.9170467245792695;0.0;1706703711.179567
2.6633445962264144;0.9322280512318628;0.0;1706703711.2243037
2.6371741826708193;0.9239881661325191;0.0;1706703711.2761536
2.6371741826708193;0.9239881661325191;0.0;1706703711.285405
2.6191130507585267;0.8637399119286179;0.0;1706703711.3321698
2.6362742028950987;0.869077300187237;0.0;1706703711.3752468
2.649086649528297;0.8687603363402485;0.0;1706703711.3812249
2.667865938263208;0.9292645280852477;0.0;1706703711.4241405
2.6591818350585523;0.9265000297612266;0.0;1706703711.47578
2.699232039506001;0.9260317020982586;0.0;1706703711.4810417
2.612343631007066;0.6352737126783374;0.0;1706703711.524191
2.6279926412785475;0.6402304609138031;0.0;1706703711.5773108
2.616374928383455;0.6407668975801256;0.0;1706703711.5879772
2.6623406951242177;0.8032879771477976;0.0;1706703711.6363306
2.620552765379947;0.7900864075250239;0.0;1706703711.6764524
2.5830376120769802;0.7914762478458808;0.0;1706703711.686645
