X;Y;Z
319.7579142690959;423.7924260166785;0.0
126.87597627928317;411.01924178781803;0.0
185.8315728980182;303.3374253434362;0.0
185.8315728980182;303.3374253434362;0.0
176.334636604537;342.63901092668897;0.0
119.74765405163562;352.5747861224201;0.0
115.32913586503192;354.22800926251455;0.0
267.6383434277496;354.18826055218506;0.0
299.7046101241688;453.4587195487418;0.0
315.64453229572314;451.15154186439827;0.0
302.4561149519948;533.4264180447718;0.0
302.4561149519948;533.4264180447718;0.0
140.37964480265663;612.7693778922658;0.0
86.90069031697271;440.30084808301297;0.0
87.69319897851095;440.11103744020784;0.0
164.73907581151587;312.3736926482864;0.0
251.5986916156676;319.8074166115123;0.0
254.06217232054024;320.09599997996264;0.0
254.06217232054024;320.09599997996264;0.0
243.78497219903164;618.017243073926;0.0
285.05502847903244;579.2772571389767;0.0
293.7049138195188;319.2633234657678;0.0
297.01304112767286;319.9620722509994;0.0
168.40388599050215;295.3116632448081;0.0
252.94197762048452;304.0288739693918;0.0
257.96690761216547;605.1273719034538;0.0
261.88026017547776;606.3686341455183;0.0
261.88026017547776;606.3686341455183;0.0
275.99577766457656;348.7833815754053;0.0
159.05874895319482;336.64657032787426;0.0
281.26913207433796;350.67993911835043;0.0
270.2859960647268;348.16640072132566;0.0
305.4444801986945;458.3596752905606;0.0
285.89650458933596;558.5999403620361;0.0
291.9773761719816;560.9724315751627;0.0
312.17756310198826;530.4296876886556;0.0
131.58245631714644;618.8826601144586;0.0
142.3722473962767;625.5317513509784;0.0
77.81276121017066;436.25026405403645;0.0
74.76333139030243;437.0113343351136;0.0
84.38177178441086;414.2171317734863;0.0
318.34894030401585;411.6935859110608;0.0
320.13179380195015;412.4487047432477;0.0
319.34287681506936;498.48171700441355;0.0
101.27622418161106;568.131261467576;0.0
101.27622418161106;568.131261467576;0.0
307.7399287363982;517.2290302957298;0.0
296.45373293575847;391.30124678577897;0.0
260.68214476801523;299.0161374679567;0.0
252.64309847192283;298.22439280624735;0.0
63.185555224853104;311.44974986912786;0.0
67.89357224023175;308.5722795910663;0.0
16.723112436023424;411.0196872895322;0.0
158.78506676584294;347.86434495311687;0.0
23.762108083123;405.66605694556256;0.0
20.438238675918136;407.0641836524824;0.0
30.388199694250755;369.4126115888232;0.0
23.308930768027324;394.2320736722599;0.0
26.08150136835893;392.01887683708156;0.0
-23.747986402970515;430.2642955413044;0.0
273.81500217957245;355.43716010914346;0.0
312.0650306610302;365.40800363364366;0.0
324.45704582477447;426.572869141524;0.0
302.7517255827275;334.47333259614686;0.0
295.7280114676231;332.75568514140707;0.0
181.7112464926011;309.02114266923104;0.0
41.530240109480566;346.3059903666505;0.0
43.864655674866675;344.46520186238;0.0
36.33577252975258;593.3300794530503;0.0
33.37196138190791;584.9697867348334;0.0
6.8415645955688;453.3354071208961;0.0
178.60611514085517;371.7936368521463;0.0
199.91977335565934;370.56411273763086;0.0
200.0007374960319;355.66744535620927;0.0
316.32315295306154;385.8665887967088;0.0
297.43693524771135;379.66040969909994;0.0
297.43693524771135;379.66040969909994;0.0
-21.35067718315107;456.44901566366764;0.0
-23.32212379989539;461.4659882829161;0.0
-10.786201960981725;552.4320903325553;0.0
24.456061639216156;518.154358940771;0.0
283.11548451568746;449.3422188643232;0.0
295.4786723030266;455.50659691490023;0.0
219.24575077515073;330.9626526801503;0.0
284.8850263779201;432.9358314469497;0.0
302.2744078087527;441.5388919092464;0.0
325.2935686232664;443.2997008995427;0.0
-25.844788539772406;554.2799372743976;0.0
-25.7451446483741;384.9557592971258;0.0
-25.7451446483741;384.9557592971258;0.0
-25.27855435242032;384.99910784443557;0.0
-30.09563538028539;528.8198942495401;0.0
45.377979689505516;456.7536848334945;0.0
120.25068579229918;301.6958156628369;0.0
135.61039082710275;296.78331231978035;0.0
60.143169619587034;410.9890307916534;0.0
57.436979371861035;412.38792268592783;0.0
228.4686918891469;371.48655125423943;0.0
303.35790681242617;392.8554132350955;0.0
