ID,Range,Timestamp
D62A,3.96,1693537782948 
D62A,3.29,1693537783042 
D62A,3.26,1693537783142 
D62A,3.23,1693537783242 
D62A,3.23,1693537783342 
D62A,3.32,1693537783442 
D62A,3.73,1693537783542 
D62A,3.43,1693537783642 
D62A,3.46,1693537783742 
D62A,3.23,1693537783842 
D62A,3.15,1693537783942 
D62A,3.11,1693537784042 
D62A,3.13,1693537784142 
D62A,3.18,1693537784242 
D62A,3.70,1693537784342 
D62A,4.02,1693537784442 
D62A,4.01,1693537784542 
D62A,3.07,1693537784642 
D62A,3.06,1693537784742 
D62A,3.06,1693537784842 
D62A,3.05,1693537784942 
D62A,3.06,1693537785042 
D62A,3.09,1693537785142 
D62A,3.12,1693537785242 
D62A,3.19,1693537785342 
D62A,2.98,1693537785442 
D62A,3.11,1693537785542 
D62A,3.04,1693537785642 
D62A,2.99,1693537785742 
D62A,3.08,1693537785842 
D62A,2.96,1693537785942 
D62A,3.48,1693537786042 
D62A,3.00,1693537786142 
D62A,3.06,1693537786242 
D62A,3.01,1693537786342 
D62A,2.99,1693537786442 
D62A,3.04,1693537786542 
D62A,3.03,1693537786642 
D62A,3.15,1693537786742 
D62A,3.01,1693537786842 
D62A,2.99,1693537786942 
D62A,3.03,1693537787042 
D62A,2.97,1693537787142 
D62A,3.09,1693537787242 
D62A,3.04,1693537787342 
D62A,3.02,1693537787442 
D62A,2.99,1693537787542 
D62A,3.08,1693537787642 
D62A,3.03,1693537787742 
D62A,2.97,1693537787842 
D62A,3.08,1693537787942 
D62A,2.98,1693537788042 
D62A,3.02,1693537788142 
D62A,3.04,1693537788242 
D62A,3.03,1693537788342 
D62A,3.05,1693537788442 
D62A,3.09,1693537788542 
D62A,3.02,1693537788642 
D62A,3.11,1693537788742 
D62A,3.01,1693537788842 
D62A,3.08,1693537788942 
D62A,2.96,1693537789042 
D62A,3.16,1693537789142 
D62A,3.02,1693537789242 
D62A,3.01,1693537789342 
D62A,2.99,1693537789442 
D62A,3.00,1693537789542 
D62A,2.99,1693537789643 
D62A,3.02,1693537789742 
D62A,3.05,1693537789842 
D62A,3.13,1693537789942 
D62A,2.98,1693537790042 
D62A,3.02,1693537790142 
D62A,3.11,1693537790242 
D62A,3.01,1693537790342 
D62A,3.04,1693537790442 
D62A,3.01,1693537790542 
D62A,3.00,1693537790642 
D62A,3.03,1693537790742 
D62A,3.05,1693537790842 
D62A,3.02,1693537790942 
D62A,3.06,1693537791042 
D62A,3.06,1693537791142 
D62A,3.06,1693537791242 
D62A,3.02,1693537791342 
D62A,3.03,1693537791442 
D62A,3.04,1693537791542 
D62A,2.97,1693537791642 
D62A,3.09,1693537791742 
D62A,3.10,1693537791842 
D62A,3.04,1693537791942 
D62A,3.11,1693537792042 
D62A,3.04,1693537792142 
D62A,2.97,1693537792242 
D62A,3.09,1693537792342 
D62A,3.11,1693537792443 
D62A,3.02,1693537792542 
D62A,3.02,1693537792642 
D62A,3.16,1693537792742 
D62A,3.07,1693537792842 
D62A,2.92,1693537792942 
D62A,3.10,1693537793042 
D62A,3.05,1693537793142 
D62A,3.00,1693537793242 
D62A,2.99,1693537793342 
D62A,2.99,1693537793442 
D62A,2.93,1693537793542 
D62A,3.06,1693537793642 
D62A,3.00,1693537793742 
D62A,2.99,1693537793842 
D62A,3.07,1693537793942 
D62A,2.95,1693537794042 
D62A,3.03,1693537794142 
D62A,3.00,1693537794242 
D62A,3.07,1693537794342 
D62A,3.06,1693537794442 
D62A,3.07,1693537794542 
D62A,3.06,1693537794643 
D62A,3.06,1693537794742 
D62A,3.02,1693537794842 
D62A,3.01,1693537794943 
D62A,3.08,1693537795042 
D62A,3.09,1693537795142 
D62A,3.05,1693537795242 
D62A,3.07,1693537795342 
D62A,3.03,1693537795442 
D62A,3.02,1693537795543 
D62A,3.02,1693537795642 
D62A,3.10,1693537795743 
D62A,3.04,1693537795842 
D62A,3.06,1693537795942 
D62A,3.10,1693537796042 
D62A,3.01,1693537796142 
D62A,3.06,1693537796242 
D62A,3.08,1693537796343 
D62A,3.01,1693537796442 
D62A,3.04,1693537796542 
D62A,3.03,1693537796642 
D62A,3.03,1693537796742 
D62A,3.04,1693537796842 
D62A,3.06,1693537796943 
D62A,3.03,1693537797042 
D62A,2.98,1693537797142 
D62A,3.07,1693537797242 
D62A,2.99,1693537797342 
D62A,2.97,1693537797442 
D62A,3.04,1693537797542 
D62A,3.02,1693537797642 
