ID,Range,Timestamp
D62A,7.04,1693529903457 
D62A,7.07,1693529903495 
D62A,7.22,1693529903595 
D62A,7.24,1693529903695 
D62A,7.24,1693529903795 
D62A,7.23,1693529903895 
D62A,7.27,1693529903995 
D62A,6.87,1693529904095 
D62A,7.03,1693529904195 
D62A,6.96,1693529904295 
D62A,6.85,1693529904395 
D62A,6.88,1693529904495 
D62A,6.83,1693529904595 
D62A,6.98,1693529904695 
D62A,6.98,1693529904795 
D62A,6.98,1693529904895 
D62A,6.96,1693529904995 
D62A,6.96,1693529905095 
D62A,7.27,1693529905195 
D62A,6.96,1693529905295 
D62A,7.58,1693529905395 
D62A,7.05,1693529905495 
D62A,6.99,1693529905595 
D62A,6.87,1693529905695 
D62A,7.09,1693529905795 
D62A,6.84,1693529905895 
D62A,6.84,1693529905995 
D62A,7.43,1693529906095 
D62A,6.95,1693529906195 
D62A,6.91,1693529906295 
D62A,7.06,1693529906395 
D62A,6.84,1693529906495 
D62A,6.96,1693529906595 
D62A,6.98,1693529906695 
D62A,6.96,1693529906795 
D62A,6.94,1693529906895 
D62A,6.93,1693529906995 
D62A,6.96,1693529907095 
D62A,6.99,1693529907195 
D62A,6.87,1693529907295 
D62A,6.95,1693529907395 
D62A,6.98,1693529907495 
D62A,6.90,1693529907595 
D62A,6.95,1693529907695 
D62A,6.93,1693529907795 
D62A,7.00,1693529907895 
D62A,6.96,1693529907995 
D62A,6.90,1693529908095 
D62A,7.00,1693529908195 
D62A,6.95,1693529908295 
D62A,6.88,1693529908395 
D62A,7.00,1693529908495 
D62A,6.94,1693529908595 
D62A,6.96,1693529908695 
D62A,7.00,1693529908795 
D62A,6.93,1693529908895 
D62A,6.90,1693529908995 
D62A,7.08,1693529909095 
D62A,6.93,1693529909195 
D62A,6.98,1693529909295 
D62A,7.02,1693529909395 
D62A,6.90,1693529909495 
D62A,6.93,1693529909595 
D62A,6.96,1693529909695 
D62A,6.91,1693529909795 
D62A,7.04,1693529909895 
D62A,7.09,1693529909995 
D62A,6.93,1693529910095 
D62A,7.05,1693529910195 
D62A,6.95,1693529910295 
D62A,6.98,1693529910395 
D62A,6.86,1693529910495 
D62A,6.97,1693529910595 
D62A,7.00,1693529910695 
D62A,6.90,1693529910795 
D62A,6.99,1693529910895 
D62A,6.90,1693529910995 
D62A,6.99,1693529911095 
D62A,6.89,1693529911195 
D62A,6.96,1693529911295 
D62A,7.02,1693529911395 
D62A,6.96,1693529911495 
D62A,6.98,1693529911595 
D62A,6.94,1693529911695 
D62A,6.90,1693529911795 
D62A,6.97,1693529911895 
D62A,6.98,1693529911995 
D62A,6.93,1693529912095 
D62A,6.93,1693529912195 
D62A,6.94,1693529912295 
D62A,6.95,1693529912395 
D62A,6.98,1693529912495 
D62A,6.92,1693529912595 
D62A,6.94,1693529912695 
D62A,6.86,1693529912795 
D62A,6.92,1693529912895 
D62A,6.96,1693529912995 
D62A,6.96,1693529913095 
D62A,7.04,1693529913195 
D62A,7.01,1693529913295 
D62A,6.93,1693529913395 
D62A,6.95,1693529913495 
D62A,6.98,1693529913595 
D62A,6.99,1693529913695 
D62A,7.00,1693529913795 
D62A,7.04,1693529913895 
D62A,6.94,1693529913995 
D62A,6.86,1693529914095 
D62A,6.95,1693529914195 
D62A,6.95,1693529914295 
D62A,6.90,1693529914395 
D62A,6.94,1693529914495 
D62A,7.05,1693529914595 
D62A,6.91,1693529914695 
D62A,6.91,1693529914795 
D62A,6.88,1693529914895 
D62A,6.91,1693529914995 
D62A,7.03,1693529915095 
D62A,6.96,1693529915195 
D62A,6.92,1693529915295 
D62A,6.97,1693529915395 
D62A,7.02,1693529915495 
D62A,6.93,1693529915595 
D62A,6.93,1693529915695 
D62A,7.05,1693529915795 
D62A,6.95,1693529915895 
D62A,6.95,1693529915995 
D62A,7.03,1693529916095 
D62A,6.97,1693529916195 
D62A,7.05,1693529916295 
D62A,6.96,1693529916395 
D62A,6.95,1693529916495 
D62A,6.99,1693529916595 
D62A,6.93,1693529916695 
D62A,6.93,1693529916795 
D62A,6.92,1693529916895 
D62A,7.00,1693529916995 
D62A,7.02,1693529917095 
D62A,6.97,1693529917195 
D62A,6.93,1693529917295 
D62A,6.93,1693529917395 
D62A,6.99,1693529917495 
D62A,7.02,1693529917595 
D62A,6.94,1693529917695 
D62A,7.04,1693529917795 
D62A,6.97,1693529917895 
D62A,7.01,1693529917995 
D62A,6.95,1693529918095 
D62A,6.92,1693529918195 
D62A,6.93,1693529918295 
D62A,6.83,1693529918395 
D62A,6.99,1693529918495 
D62A,6.98,1693529918595 
D62A,6.93,1693529918695 
D62A,6.91,1693529918795 
D62A,6.91,1693529918895 
D62A,6.99,1693529918995 
D62A,6.99,1693529919095 
D62A,6.98,1693529919195 
D62A,6.83,1693529919295 
D62A,6.95,1693529919395 
D62A,7.04,1693529919495 
D62A,6.98,1693529919595 
D62A,6.87,1693529919695 
D62A,6.97,1693529919795 
D62A,7.01,1693529919895 
D62A,6.99,1693529919995 
D62A,6.97,1693529920095 
D62A,6.93,1693529920195 
D62A,6.93,1693529920295 
D62A,6.96,1693529920395 
D62A,6.96,1693529920495 
D62A,6.92,1693529920595 
D62A,6.96,1693529920695 
D62A,6.90,1693529920795 
D62A,6.93,1693529920895 
D62A,6.95,1693529920995 
D62A,6.95,1693529921095 
D62A,6.99,1693529921195 
D62A,6.91,1693529921295 
D62A,6.92,1693529921395 
D62A,7.04,1693529921495 
D62A,7.00,1693529921595 
D62A,7.04,1693529921695 
D62A,7.05,1693529921795 
D62A,6.87,1693529921895 
D62A,6.93,1693529921995 
D62A,6.98,1693529922095 
D62A,7.00,1693529922195 
D62A,6.87,1693529922295 
D62A,6.94,1693529922395 
D62A,6.89,1693529922495 
D62A,6.93,1693529922595 
D62A,6.95,1693529922695 
D62A,6.89,1693529922795 
D62A,7.03,1693529922895 
D62A,6.95,1693529922995 
D62A,6.96,1693529923095 
D62A,6.92,1693529923195 
D62A,6.89,1693529923295 
D62A,7.01,1693529923395 
D62A,6.90,1693529923495 
D62A,6.95,1693529923595 
D62A,6.92,1693529923695 
D62A,6.98,1693529923795 
D62A,6.93,1693529923895 
D62A,6.96,1693529923995 
D62A,6.93,1693529924095 
D62A,6.94,1693529924195 
D62A,6.91,1693529924295 
D62A,6.88,1693529924395 
D62A,6.96,1693529924495 
D62A,6.96,1693529924595 
