ID,Range,Timestamp
D62A,3.09,1693529966818 
D62A,3.10,1693529966865 
D62A,3.08,1693529966965 
D62A,3.06,1693529967065 
D62A,3.07,1693529967165 
D62A,3.04,1693529967265 
D62A,3.06,1693529967365 
D62A,3.08,1693529967465 
D62A,3.09,1693529967565 
D62A,3.05,1693529967665 
D62A,3.05,1693529967765 
D62A,3.06,1693529967865 
D62A,3.06,1693529967965 
D62A,3.11,1693529968065 
D62A,3.07,1693529968165 
D62A,3.09,1693529968266 
D62A,3.05,1693529968365 
D62A,3.06,1693529968465 
D62A,3.07,1693529968565 
D62A,3.11,1693529968665 
D62A,3.09,1693529968765 
D62A,3.07,1693529968865 
D62A,3.10,1693529968965 
D62A,3.05,1693529969065 
D62A,3.10,1693529969165 
D62A,3.05,1693529969265 
D62A,3.07,1693529969365 
D62A,3.06,1693529969465 
D62A,3.07,1693529969565 
D62A,3.08,1693529969665 
D62A,3.07,1693529969765 
D62A,3.08,1693529969865 
D62A,3.09,1693529969965 
D62A,3.09,1693529970065 
D62A,3.06,1693529970165 
D62A,3.11,1693529970265 
D62A,3.09,1693529970365 
D62A,3.08,1693529970465 
D62A,3.04,1693529970565 
D62A,3.07,1693529970665 
D62A,3.07,1693529970765 
D62A,3.08,1693529970865 
D62A,3.12,1693529970965 
D62A,3.09,1693529971065 
D62A,3.04,1693529971165 
D62A,3.06,1693529971265 
D62A,3.08,1693529971365 
D62A,3.08,1693529971465 
D62A,3.08,1693529971565 
D62A,3.09,1693529971665 
D62A,3.04,1693529971766 
D62A,3.10,1693529971865 
D62A,3.04,1693529971965 
D62A,3.06,1693529972065 
D62A,3.06,1693529972165 
D62A,3.06,1693529972265 
D62A,3.06,1693529972365 
D62A,3.06,1693529972465 
D62A,3.09,1693529972565 
D62A,3.06,1693529972665 
D62A,3.06,1693529972765 
D62A,3.04,1693529972865 
D62A,3.08,1693529972965 
D62A,3.09,1693529973065 
D62A,3.08,1693529973165 
D62A,3.11,1693529973265 
D62A,3.11,1693529973365 
D62A,3.06,1693529973465 
D62A,3.07,1693529973565 
D62A,3.07,1693529973665 
D62A,3.07,1693529973765 
D62A,3.08,1693529973865 
D62A,3.06,1693529973965 
D62A,3.11,1693529974065 
D62A,3.06,1693529974165 
D62A,3.05,1693529974265 
D62A,3.07,1693529974365 
D62A,3.07,1693529974465 
D62A,3.09,1693529974565 
D62A,3.07,1693529974665 
D62A,3.09,1693529974765 
D62A,3.06,1693529974865 
D62A,3.04,1693529974965 
D62A,3.05,1693529975065 
D62A,3.11,1693529975165 
D62A,3.09,1693529975265 
D62A,3.06,1693529975366 
D62A,3.09,1693529975466 
D62A,3.10,1693529975565 
D62A,3.06,1693529975665 
D62A,3.06,1693529975765 
D62A,3.08,1693529975865 
D62A,3.04,1693529975965 
D62A,3.04,1693529976065 
D62A,3.08,1693529976165 
D62A,3.08,1693529976265 
D62A,3.05,1693529976365 
D62A,3.08,1693529976465 
D62A,3.07,1693529976565 
D62A,3.09,1693529976665 
D62A,3.04,1693529976765 
D62A,3.04,1693529976865 
D62A,3.07,1693529976965 
D62A,3.06,1693529977065 
D62A,3.05,1693529977165 
D62A,3.05,1693529977265 
D62A,3.10,1693529977365 
D62A,3.07,1693529977466 
D62A,3.06,1693529977565 
D62A,3.07,1693529977665 
D62A,3.06,1693529977765 
D62A,3.07,1693529977865 
D62A,3.06,1693529977965 
D62A,3.08,1693529978065 
D62A,3.05,1693529978165 
D62A,3.10,1693529978265 
D62A,3.07,1693529978365 
D62A,3.07,1693529978465 
D62A,3.10,1693529978565 
D62A,3.09,1693529978665 
D62A,3.07,1693529978765 
D62A,3.07,1693529978865 
D62A,3.06,1693529978966 
D62A,3.06,1693529979065 
D62A,3.04,1693529979165 
D62A,3.07,1693529979265 
D62A,3.09,1693529979365 
D62A,3.06,1693529979465 
D62A,3.10,1693529979565 
D62A,3.09,1693529979666 
D62A,3.09,1693529979765 
D62A,3.08,1693529979866 
D62A,3.09,1693529979965 
D62A,3.05,1693529980066 
D62A,3.07,1693529980165 
D62A,3.10,1693529980265 
D62A,3.05,1693529980366 
D62A,3.07,1693529980466 
D62A,3.05,1693529980566 
D62A,3.05,1693529980666 
D62A,3.10,1693529980766 
D62A,3.11,1693529980866 
D62A,3.10,1693529980966 
D62A,3.08,1693529981066 
D62A,3.08,1693529981166 
D62A,3.02,1693529981266 
D62A,3.06,1693529981366 
D62A,3.06,1693529981466 
D62A,3.03,1693529981565 
D62A,3.08,1693529981665 
D62A,3.11,1693529981765 
D62A,3.09,1693529981866 
D62A,3.05,1693529981966 
D62A,3.10,1693529982066 
D62A,3.10,1693529982166 
D62A,3.08,1693529982266 
D62A,3.07,1693529982366 
D62A,3.06,1693529982466 
D62A,3.07,1693529982565 
D62A,3.09,1693529982666 
D62A,3.07,1693529982765 
D62A,3.10,1693529982866 
D62A,3.06,1693529982965 
D62A,3.08,1693529983066 
D62A,3.06,1693529983166 
D62A,3.08,1693529983266 
D62A,3.10,1693529983366 
D62A,3.06,1693529983466 
D62A,3.11,1693529983566 
D62A,3.07,1693529983666 
D62A,3.09,1693529983766 
D62A,3.06,1693529983866 
D62A,3.05,1693529983966 
D62A,3.08,1693529984066 
D62A,3.06,1693529984166 
D62A,3.08,1693529984266 
D62A,3.06,1693529984366 
D62A,3.06,1693529984466 
D62A,3.09,1693529984566 
D62A,3.08,1693529984666 
D62A,3.10,1693529984766 
D62A,3.09,1693529984866 
D62A,3.06,1693529984966 
D62A,3.08,1693529985066 
D62A,3.08,1693529985166 
D62A,3.06,1693529985266 
D62A,3.08,1693529985366 
D62A,3.09,1693529985566 
D62A,3.09,1693529985666 
D62A,3.10,1693529985766 
D62A,3.09,1693529985866 
D62A,3.08,1693529985966 
D62A,3.05,1693529986066 
D62A,3.08,1693529986166 
D62A,3.04,1693529986266 
D62A,3.08,1693529986366 
D62A,3.07,1693529986466 
D62A,3.08,1693529986566 
D62A,3.11,1693529986666 
D62A,3.08,1693529986766 
D62A,3.08,1693529986866 
D62A,3.08,1693529986966 
D62A,3.09,1693529987066 
D62A,3.07,1693529987166 
D62A,3.08,1693529987266 
D62A,3.06,1693529987366 
D62A,3.09,1693529987466 
D62A,3.08,1693529987566 
D62A,3.07,1693529987666 
D62A,3.07,1693529987866 
D62A,3.06,1693529987966 
D62A,3.10,1693529988066 
D62A,3.05,1693529988166 
D62A,3.05,1693529988266 
D62A,3.04,1693529988366 
D62A,3.07,1693529988466 
D62A,3.07,1693529988566 
D62A,3.09,1693529988666 
D62A,3.10,1693529988766 
D62A,3.08,1693529988866 
D62A,3.08,1693529988966 
D62A,3.08,1693529989066 
D62A,3.06,1693529989166 
D62A,3.06,1693529989266 
D62A,3.08,1693529989366 
D62A,3.04,1693529989466 
D62A,3.10,1693529989566 
D62A,3.08,1693529989666 
D62A,3.09,1693529989766 
D62A,3.09,1693529989866 
D62A,3.03,1693529989966 
D62A,3.07,1693529990066 
D62A,3.08,1693529990166 
D62A,3.10,1693529990266 
D62A,3.08,1693529990366 
D62A,3.09,1693529990466 
D62A,3.06,1693529990566 
D62A,3.10,1693529990666 
D62A,3.10,1693529990766 
D62A,3.08,1693529990866 
D62A,3.10,1693529990966 
D62A,3.07,1693529991066 
D62A,3.02,1693529991166 
D62A,3.10,1693529991266 
D62A,3.08,1693529991366 
D62A,3.10,1693529991466 
D62A,3.10,1693529991566 
D62A,3.06,1693529991666 
D62A,3.06,1693529991766 
D62A,3.07,1693529991866 
D62A,3.10,1693529991966 
D62A,3.09,1693529992066 
D62A,3.10,1693529992166 
D62A,3.06,1693529992266 
D62A,3.06,1693529992366 
D62A,3.06,1693529992466 
D62A,3.07,1693529992566 
D62A,3.03,1693529992666 
D62A,3.11,1693529992766 
D62A,3.06,1693529992866 
D62A,3.08,1693529992966 
D62A,3.09,1693529993066 
D62A,3.09,1693529993166 
D62A,3.11,1693529993266 
D62A,3.07,1693529993366 
D62A,3.04,1693529993466 
D62A,3.09,1693529993566 
D62A,3.08,1693529993666 
D62A,3.11,1693529993766 
D62A,3.09,1693529993866 
D62A,3.07,1693529993966 
D62A,3.08,1693529994066 
D62A,3.08,1693529994166 
D62A,3.07,1693529994266 
D62A,3.07,1693529994366 
D62A,3.08,1693529994466 
D62A,3.08,1693529994566 
D62A,3.10,1693529994666 
D62A,3.06,1693529994766 
D62A,3.07,1693529994866 
D62A,3.11,1693529994966 
D62A,3.08,1693529995066 
D62A,3.10,1693529995166 
D62A,3.07,1693529995266 
D62A,3.07,1693529995366 
