X;Y;Z
208.30234385865793;416.58375186571044;0.0
204.26744134857898;416.59421782237774;0.0
204.6713333110223;484.52405459720893;0.0
146.11868484439418;473.77075221100256;0.0
146.11868484439418;473.77075221100256;0.0
269.6421579145594;502.23372974175345;0.0
253.13443754337916;366.71175410657315;0.0
255.755311527059;367.35809910922086;0.0
186.62936126735062;364.95187299790587;0.0
171.41863590774875;365.395149463649;0.0
178.68516539829045;576.5375661825784;0.0
163.3164308940156;475.03972619731104;0.0
185.08835054156552;470.3156961739121;0.0
340.83984088977695;525.5413448609825;0.0
124.13152750257461;460.5790878193715;0.0
130.2681910519584;502.23042420976014;0.0
125.29724031827627;504.1341094760849;0.0
358.73340789860737;608.210676618162;0.0
406.7211812437082;473.01043667283307;0.0
408.9449267498041;481.7582723786439;0.0
101.14660895255521;405.0930327931559;0.0
100.74158870668766;463.29415667694843;0.0
119.47997553474079;456.53415726334634;0.0
213.56618875420378;464.9254248331161;0.0
207.16328465533687;465.38226613595043;0.0
203.47263862468495;330.3407373282056;0.0
142.42405240700694;340.72444372927134;0.0
147.03207220990345;550.7345579345717;0.0
160.39704553674338;545.004400050538;0.0
258.3789247981617;592.7163154935627;0.0
299.06756456214356;470.0785603010343;0.0
299.06756456214356;470.0785603010343;0.0
411.6101749630792;546.5384688465066;0.0
420.25694474193244;387.2436026448599;0.0
420.58533371658433;387.15601090262226;0.0
321.48899932561085;333.67080272618836;0.0
347.1767881839783;400.3488017838725;0.0
350.57743064043115;402.161718048443;0.0
401.98532800255407;435.8197674566492;0.0
401.98532800255407;435.8197674566492;0.0
384.1998655066176;553.0054779204735;0.0
334.11165538762776;519.4485237558703;0.0
333.3077362419843;521.9424245682204;0.0
317.5416909111663;358.2410974942379;0.0
319.9230179774231;359.5498949077979;0.0
218.72314213889237;340.9059410630958;0.0
223.89290196447467;392.3742459228181;0.0
379.06940803942626;453.7105049342976;0.0
379.06940803942626;453.7105049342976;0.0
372.2872131707463;517.3930077905286;0.0
291.5791647196378;469.3396715326306;0.0
293.8126502059674;468.7032058403033;0.0
266.0937412859024;334.78005185798094;0.0
193.75886839511145;332.7943660625061;0.0
189.81678189012126;332.58879470444504;0.0
188.1220653461548;371.27825881125426;0.0
146.12024283978616;377.73686620126557;0.0
142.92072249249136;421.63695787263487;0.0
141.532574770217;421.9315034453963;0.0
255.5246746490996;426.5857544488481;0.0
258.10766428759104;491.8189936620926;0.0
260.3150873288353;491.15738501839496;0.0
247.06445755670634;494.6927196260231;0.0
159.06058226281675;477.6049445639883;0.0
163.49105379267948;518.1064397128413;0.0
313.34197535258465;573.069876881668;0.0
334.424883180843;409.5795972577412;0.0
332.6728127831738;408.8387841164269;0.0
214.1395609056952;376.8582642050402;0.0
219.0955928828442;427.42440405384247;0.0
219.0955928828442;427.42440405384247;0.0
216.29583876621936;427.33365697870227;0.0
388.58454801530524;509.624702985413;0.0
369.91444110871606;350.88480196055536;0.0
261.2761500844714;315.5763550733579;0.0
271.80674329005296;318.9494469621647;0.0
279.3482076167463;577.3470353736542;0.0
211.0632489259566;552.1518698426936;0.0
212.71683041581556;392.98159404541445;0.0
192.86787932116;392.6001144882836;0.0
404.72484310015363;479.89420403513856;0.0
407.36007794689783;492.205052220031;0.0
399.9691346175385;534.610475135429;0.0
398.49939593506133;505.4875094408353;0.0
134.98232106354791;423.78166653486375;0.0
138.8841282232022;484.83558600612446;0.0
204.98183919408928;506.29389033865806;0.0
204.48558642186666;374.90542328742424;0.0
193.64755533428578;374.57038331141104;0.0
391.2824169358024;439.76471298945177;0.0
393.86209134055815;448.4647060538108;0.0
395.26704394328885;473.95871975635373;0.0
263.066366861247;394.5219519973162;0.0
278.0334762811325;399.1935804778877;0.0
303.6080603950838;484.7935163706319;0.0
306.8997372765037;482.34333214782214;0.0
136.55344578715412;453.06059059444533;0.0
142.42341048105578;524.237614281782;0.0
314.97872620403655;577.3291499663858;0.0
335.24430873324854;419.7828243712997;0.0
343.3763386506519;421.8394212571341;0.0
340.0561285613063;421.1765803420234;0.0
354.2567145014705;429.66539251624965;0.0
326.0786609543511;579.2253420528169;0.0
297.13596306124595;566.291111529982;0.0
205.95890492464474;625.6417057494814;0.0
205.2929118222841;339.4897315411377;0.0
315.9996709807634;370.4922821340113;0.0
195.65333876424705;354.3793287258746;0.0
194.92163555828012;427.8696746458296;0.0
125.26924792996856;440.90691764596664;0.0
124.97258939592906;463.10006436474856;0.0
351.2136830919652;528.1482664306213;0.0
303.5407421224782;498.3635027357296;0.0
109.53058698357533;522.7282847173936;0.0
194.5029105769087;303.5341425292876;0.0
274.4684356666701;318.81434933228456;0.0
311.9018431895387;327.5452696561363;0.0
344.8118106495327;440.2928166861025;0.0
335.07054635247175;443.847317495273;0.0
71.58743798159159;425.8509430167838;0.0
98.28867872242998;559.1140166963323;0.0
160.83560331794416;531.568995967119;0.0
183.04840556202078;544.2885835129471;0.0
178.48834755938927;492.16035071456696;0.0
303.2911331013149;534.2088203731128;0.0
306.81210858766684;528.7798188655518;0.0
287.55498617821223;572.0849179104654;0.0
279.7244444363443;581.2888656186323;0.0
236.5481325788155;564.0006914236685;0.0
249.16601345543876;407.42527144578025;0.0
406.625938243541;488.68664757612754;0.0
408.20357935650986;497.2942170652306;0.0
403.834579230489;520.638929737767;0.0
355.2498120833273;481.4534165288208;0.0
307.1941710831368;307.6204809839957;0.0
295.5517978205717;302.2240669322362;0.0
212.3687098206977;294.03784726316394;0.0
199.99796171284007;292.77225526884735;0.0
200.05674537123625;556.2582027178079;0.0
113.80232569458016;514.6984544269732;0.0
147.86694971493623;501.7192678085947;0.0
155.5694386801458;364.89773879015604;0.0
321.4652102974194;382.9142352022176;0.0
336.3638492418284;437.4424356384958;0.0
340.0722000064565;436.7765432176066;0.0
318.3935824871686;425.53878543445035;0.0
272.1161017469781;410.5235576617301;0.0
272.1161017469781;410.5235576617301;0.0
396.67523955340755;494.6762558573715;0.0
391.8261918386652;468.2625141048512;0.0
371.28418476352414;554.2297374219927;0.0
334.00279897178785;531.3676503130638;0.0
316.3226679770885;571.690146790365;0.0
290.51569008532044;606.9499203822614;0.0
318.49450222735027;566.8257614755648;0.0
261.18896837227635;541.9185646186872;0.0
250.41506105201225;569.5797365140173;0.0
133.26860669116127;623.2674660635315;0.0
134.64747020072753;624.4144390505472;0.0
90.80069642487443;381.5453885391759;0.0
404.79220038715465;447.8917194605545;0.0
401.8212759364687;440.5501734454123;0.0
398.5062889683888;521.4593913692694;0.0
396.64007908691906;499.3387191939986;0.0
320.1984492257468;447.59181182903336;0.0
284.94400779030275;322.2866307537601;0.0
287.5621137638155;323.35210689458495;0.0
221.80402650813406;316.8384260907798;0.0
230.21588312884407;532.5801773730623;0.0
163.29558909814114;556.7301392502008;0.0
366.14928551884867;626.1556975875376;0.0
348.37920823113086;618.2752732232107;0.0
329.50738347048895;647.5847519623103;0.0
398.09270135815103;423.2348984501224;0.0
402.65778859702675;450.4164740758034;0.0
400.21797020363067;443.89933557428435;0.0
285.9162046970319;377.4727637206023;0.0
315.49974110841094;464.2715591284822;0.0
135.72733214524413;435.3161124028555;0.0
134.81705756147608;506.17035254780603;0.0
217.80539801653936;485.8860098308438;0.0
90.93129538938896;525.4534536046297;0.0
339.93957930601255;602.2143641598328;0.0
349.56023139145964;371.11077488788055;0.0
149.81873311500482;339.0977000195492;0.0
191.6748784727625;336.3881712377878;0.0
185.16902702854478;386.9819514696792;0.0
280.71906204098576;400.09263970191193;0.0
412.8564149312159;474.99549890672756;0.0
418.52390756501956;498.9962238655306;0.0
375.3605147315279;457.5252345601917;0.0
368.25422008014493;538.2960502334221;0.0
351.1963463006653;579.0948056798615;0.0
129.60700239646812;534.0768175798885;0.0
117.09723843951488;538.24062713655;0.0
149.14991344039333;529.3181607258116;0.0
103.97477090815796;501.77348888149396;0.0
138.60086940626016;319.9055230251833;0.0
129.50630674758665;347.67155308649205;0.0
356.792513301608;376.06462708905286;0.0
352.1266058997581;372.4868625430262;0.0
375.10787574904737;434.65044836834414;0.0
375.10850295818256;433.6677081391519;0.0
379.55889381057017;493.7020758785966;0.0
267.9668325265691;421.5633640405125;0.0
282.2347410521093;426.12221404144924;0.0
118.02672751518503;422.4735624385659;0.0
110.67810513547303;462.1366651725507;0.0
388.86551139561976;548.6766082212965;0.0
388.6603287668692;550.7270099046924;0.0
372.59557327538414;586.5704456767626;0.0
379.91223533878696;553.5891410710525;0.0
307.20290110908496;507.4584629865755;0.0
281.2062123735791;573.1895079932987;0.0
205.9584252421978;546.278493424791;0.0
205.9584252421978;546.278493424791;0.0
162.14865846245638;527.1283128629136;0.0
158.95783900997682;528.3024638831791;0.0
157.59761018445892;379.13556357404644;0.0
153.9660985290593;409.24269000437556;0.0
170.1441515551015;406.97101960878206;0.0
347.62579972946344;450.55036907343845;0.0
346.3268733036983;491.37794451798044;0.0
344.6896832675192;499.6117199362443;0.0
303.9686234691518;474.86273835051526;0.0
302.323438376335;501.66072371859906;0.0
174.6007697865306;469.1298669010781;0.0
207.9511982697455;464.48319157910606;0.0
207.36750656791094;508.76527185607557;0.0
367.1382695015446;577.2332883849034;0.0
392.08549317211214;410.7014942560442;0.0
392.07146514271284;411.44788014201174;0.0
356.640109973744;387.8232772811862;0.0
352.4979455336006;384.8319379744521;0.0
357.835818758154;398.27667709581226;0.0
350.5945844176397;393.27053334409294;0.0
211.1662318752338;347.07654224826655;0.0
216.98554480793123;356.21231811283604;0.0
312.3142727072075;384.3683902370064;0.0
183.75956763811146;363.33023754328315;0.0
174.16847598077774;418.7976921076405;0.0
411.92819120242586;526.0349338888589;0.0
411.739085524157;523.1805243264095;0.0
389.9979888541322;333.7681384963591;0.0
391.76145970535333;335.8000913212646;0.0
389.61115975360804;578.403726740941;0.0
124.81949868003065;477.14178082154086;0.0
110.98350911173618;471.82383433408677;0.0
127.68037410807852;466.08913627223666;0.0
132.97661515840778;502.5167948987488;0.0
377.40495877966504;609.7515545999981;0.0
369.4943420247987;629.4965746540677;0.0
428.0658953973745;482.46056863387213;0.0
435.3592352443339;517.241397334223;0.0
426.1711359137579;505.34179787877815;0.0
427.01839261558706;491.36333364242023;0.0
418.0185090952458;461.6832684306351;0.0
310.2976796041984;390.21788108062816;0.0
327.47030419305304;494.7653731311782;0.0
244.7590010103975;458.1307801289028;0.0
255.71102134810775;458.68497291448256;0.0
255.33840943115254;504.0275081755405;0.0
228.4761942671995;337.03233920237705;0.0
413.1052836886281;410.1262754724936;0.0
412.5047948826734;409.3761556775093;0.0
170.9017278280738;343.1149507903299;0.0
170.7787091338201;344.2576935507018;0.0
121.15301198290761;350.0018239903353;0.0
142.33618440747188;346.4835015474308;0.0
319.719764582673;356.95209777167497;0.0
334.9619964007592;393.7259002775401;0.0
335.41242198530637;393.98011685161015;0.0
255.44449996980265;366.27313440636703;0.0
267.9701079938538;397.91418529922737;0.0
197.04787825983698;389.12396673518816;0.0
152.31879900575186;393.2701021316797;0.0
143.884622503198;418.8415363527712;0.0
104.94332043625121;426.8960601000154;0.0
150.7334246701373;414.1540792772131;0.0
148.2649171619201;455.9439788007194;0.0
149.05299086911305;480.09497646584157;0.0
325.66875885415214;534.0241914684901;0.0
297.45532048243774;583.1907143103765;0.0
97.40105456266238;533.9658225790002;0.0
125.30118613866375;521.7553120028476;0.0
145.21747651715256;566.681251377148;0.0
181.99004933122822;556.7794333040131;0.0
132.767721723189;529.8305386112406;0.0
143.66466338793194;559.831369159325;0.0
150.29575098692425;557.2125984644871;0.0
128.41605238006366;539.1087450271597;0.0
116.11660190891521;402.2608886581761;0.0
137.0310916840484;397.3090932985561;0.0
296.7059619271317;407.264429643146;0.0
306.0510041247842;452.35480998482245;0.0
303.36514450245704;452.54371688294043;0.0
228.16162578603814;428.96145226418764;0.0
232.13036518220406;461.4048966492467;0.0
