X;Y;Z
1.0365317039995035;1.1150710062654765;0.0
1.0724284718315158;1.019178797355149;0.0
1.0601350254043713;1.0195246650977756;0.0
1.0228922907070217;1.035158064537015;0.0
1.043293295893266;0.9796033863373256;0.0
1.043293295893266;0.9796033863373256;0.0
1.043293295893266;0.9796033863373256;0.0
1.0346561743075615;1.0033378439825817;0.0
1.0466753113957454;1.0029871102944135;0.0
1.0527485602778428;1.0004398244791417;0.0
1.0696067396409181;0.9532147981698903;0.0
1.1162953343560162;0.9525447069865207;0.0
1.1162953343560162;0.9525447069865207;0.0
1.1136729776300065;0.960329792939455;0.0
1.1136729776300065;0.960329792939455;0.0
1.1136729776300065;0.960329792939455;0.0
1.1136729776300065;0.960329792939455;0.0
1.1252504941002714;0.960225004434443;0.0
1.1252504941002714;0.960225004434443;0.0
1.1380068693081453;0.921476348077349;0.0
1.1266121623947036;0.9215145319104684;0.0
1.1266121623947036;0.9215145319104684;0.0
1.118894275404784;0.9447719052467686;0.0
1.130396848059545;0.9446944438899311;0.0
1.1122551618718917;0.9519913914514653;0.0
1.066038062131814;1.0858096584862413;0.0
1.0539364128651274;1.08617468664676;0.0
1.0298780335642794;1.0963850049882562;0.0
1.0327899776242153;1.0883728921153808;0.0
1.0447807172948669;1.0879782256309392;0.0
1.021406913359454;1.0980140059010053;0.0
1.0413253171417092;1.0421677916012673;0.0
1.052931590779147;1.0418729593047629;0.0
1.0359603389013716;1.0491483273301387;0.0
1.0190320929055792;1.0970159654148797;0.0
0.9596445191605711;1.0994468422556272;0.0
0.9936928056808598;1.0842651598128348;0.0
0.9594133385618823;1.1736814799406148;0.0
1.0459429229927215;1.1696248593543945;0.0
1.0399455277171412;1.1721815884395768;0.0
1.0572948153368915;1.1238990500589687;0.0
1.0092024437811347;1.1256223716304075;0.0
0.9975964655494609;1.1307082571231948;0.0
1.0182393093000048;1.0743941219858706;0.0
1.0063831377759211;1.0748160589806697;0.0
1.047355162253774;1.0571963044214436;0.0
1.053074933161246;1.0412952619973614;0.0
1.053074933161246;1.0412952619973614;0.0
1.006544541466617;1.061285096839569;0.0
0.9797523104458954;1.13379331858903;0.0
1.003904768637162;1.1327265191794795;0.0
1.0272085174244512;1.1225947522856863;0.0
1.0558579758623319;1.0427261790381583;0.0
