TagID,Distance,Timestamp
8704,76,"14:15:24
"
49BA,427,"14:15:24
"
8704,75,"14:15:24
"
49BA,428,"14:15:24
"
8704,77,"14:15:24
"
49BA,426,"14:15:24
"
8704,74,"14:15:24
"
49BA,428,"14:15:24
"
8704,78,"14:15:24
"
49BA,425,"14:15:24
"
8704,74,"14:15:24
"
49BA,428,"14:15:25
"
8704,75,"14:15:25
"
49BA,427,"14:15:25
"
8704,75,"14:15:25
"
49BA,427,"14:15:25
"
8704,74,"14:15:25
"
49BA,427,"14:15:25
"
8704,75,"14:15:25
"
49BA,426,"14:15:25
"
8704,75,"14:15:25
"
49BA,428,"14:15:25
"
8704,79,"14:15:25
"
49BA,428,"14:15:25
"
8704,79,"14:15:25
"
49BA,425,"14:15:25
"
8704,75,"14:15:25
"
49BA,428,"14:15:25
"
8704,75,"14:15:25
"
49BA,427,"14:15:25
"
8704,78,"14:15:25
"
49BA,426,"14:15:26
"
8704,75,"14:15:26
"
49BA,427,"14:15:26
"
8704,74,"14:15:26
"
49BA,425,"14:15:26
"
8704,75,"14:15:26
"
49BA,427,"14:15:26
"
8704,74,"14:15:26
"
49BA,426,"14:15:26
"
8704,75,"14:15:26
"
49BA,428,"14:15:26
"
8704,75,"14:15:26
"
49BA,427,"14:15:26
"
8704,77,"14:15:26
"
49BA,426,"14:15:26
"
8704,75,"14:15:26
"
49BA,425,"14:15:26
"
8704,76,"14:15:26
"
49BA,427,"14:15:26
"
8704,76,"14:15:26
"
49BA,428,"14:15:27
"
8704,79,"14:15:27
"
49BA,427,"14:15:27
"
8704,73,"14:15:27
"
49BA,428,"14:15:27
"
8704,76,"14:15:27
"
49BA,428,"14:15:27
"
8704,74,"14:15:27
"
49BA,427,"14:15:27
"
8704,77,"14:15:27
"
49BA,426,"14:15:27
"
8704,74,"14:15:27
"
49BA,426,"14:15:27
"
8704,75,"14:15:27
"
49BA,427,"14:15:27
"
8704,76,"14:15:27
"
49BA,428,"14:15:27
"
8704,74,"14:15:27
"
49BA,428,"14:15:27
"
8704,75,"14:15:27
"
49BA,426,"14:15:28
"
8704,73,"14:15:28
"
49BA,426,"14:15:28
"
8704,75,"14:15:28
"
49BA,428,"14:15:28
"
8704,74,"14:15:28
"
49BA,425,"14:15:28
"
8704,76,"14:15:28
"
49BA,427,"14:15:28
"
8704,74,"14:15:28
"
49BA,427,"14:15:28
"
8704,72,"14:15:28
"
49BA,427,"14:15:28
"
8704,76,"14:15:28
"
49BA,426,"14:15:28
"
8704,73,"14:15:28
"
49BA,428,"14:15:28
"
8704,74,"14:15:28
"
49BA,427,"14:15:28
"
8704,75,"14:15:28
"
49BA,426,"14:15:29
"
8704,77,"14:15:29
"
49BA,428,"14:15:29
"
8704,75,"14:15:29
"
49BA,427,"14:15:29
"
8704,76,"14:15:29
"
49BA,428,"14:15:29
"
8704,74,"14:15:29
"
49BA,427,"14:15:29
"
8704,75,"14:15:29
"
49BA,427,"14:15:29
"
8704,77,"14:15:29
"
49BA,426,"14:15:29
"
8704,78,"14:15:29
"
49BA,427,"14:15:29
"
8704,76,"14:15:29
"
49BA,426,"14:15:29
"
8704,75,"14:15:29
"
49BA,428,"14:15:29
"
8704,76,"14:15:29
"
49BA,427,"14:15:30
"
8704,74,"14:15:30
"
49BA,426,"14:15:30
"
8704,74,"14:15:30
"
49BA,426,"14:15:30
"
8704,75,"14:15:30
"
49BA,428,"14:15:30
"
8704,76,"14:15:30
"
49BA,428,"14:15:30
"
8704,75,"14:15:30
"
49BA,426,"14:15:30
"
8704,76,"14:15:30
"
49BA,426,"14:15:30
"
8704,74,"14:15:30
"
49BA,426,"14:15:30
"
8704,75,"14:15:30
"
49BA,425,"14:15:30
"
8704,75,"14:15:30
"
49BA,426,"14:15:30
"
8704,78,"14:15:30
"
49BA,425,"14:15:31
"
8704,73,"14:15:31
"
49BA,426,"14:15:31
"
8704,74,"14:15:31
"
49BA,427,"14:15:31
"
8704,76,"14:15:31
"
49BA,426,"14:15:31
"
8704,75,"14:15:31
"
49BA,427,"14:15:31
"
8704,73,"14:15:31
"
49BA,427,"14:15:31
"
8704,76,"14:15:31
"
49BA,427,"14:15:31
"
8704,75,"14:15:31
"
49BA,427,"14:15:31
"
