TagID,Distance,Timestamp
49BA,469,"1471340057
"
49BA,474,"1572008332
"
49BA,469,"1771413993
"
49BA,387,"1870999273
"
49BA,459,"1971837891
"
49BA,462,"2072550273
"
49BA,476,"2171150905
"
49BA,397,"2270923283
"
49BA,476,"2371629315
"
49BA,460,"2471275589
"
49BA,456,"2569782256
"
49BA,478,"2671825572
"
49BA,431,"2771488199
"
49BA,431,"2871053391
"
49BA,478,"2970942347
"
49BA,478,"3071640058
"
49BA,479,"3171429878
"
49BA,479,"3270971595
"
49BA,477,"3370774157
"
49BA,477,"3471474707
"
49BA,477,"3571188140
"
49BA,478,"3670888441
"
49BA,478,"3772650612
"
49BA,454,"3871245933
"
49BA,477,"3971015078
"
49BA,477,"4070750557
"
49BA,479,"4171339441
"
49BA,479,"4370768358
"
49BA,477,"4470534661
"
49BA,477,"4571189836
"
49BA,452,"4670933629
"
49BA,452,"4770610676
"
49BA,434,"4871304589
"
49BA,478,"4971033667
"
49BA,477,"5070766309
"
49BA,478,"5170467127
"
49BA,433,"5271112583
"
49BA,428,"5370930143
"
49BA,458,"5470670704
"
49BA,477,"5570352205
"
49BA,478,"5671073486
"
49BA,453,"5770800904
"
49BA,479,"5870501591
"
49BA,477,"5970191080
"
49BA,431,"6070806006
"
49BA,429,"6170644676
"
49BA,477,"6270301764
"
49BA,455,"6470736216
"
49BA,430,"6570433910
"
49BA,428,"6670190231
"
49BA,475,"6770902407
"
49BA,477,"6870605671
"
49BA,477,"6970261475
"
49BA,479,"7071018051
"
49BA,478,"7170693197
"
49BA,455,"7270403373
"
49BA,477,"7370121680
"
49BA,477,"7470842095
"
49BA,434,"7570555708
"
49BA,478,"7670214357
"
49BA,477,"7769941470
"
49BA,480,"7870692803
"
49BA,455,"7970382636
"
49BA,477,"8070088056
"
49BA,478,"8170795511
"
49BA,478,"8270496364
"
49BA,431,"8370188421
"
49BA,481,"8469908943
"
49BA,478,"8570641415
"
49BA,478,"8670295123
"
49BA,478,"8770024607
"
49BA,476,"8869693546
"
49BA,478,"8970392412
"
49BA,430,"9070107325
"
49BA,454,"9270544817
"
49BA,476,"9370257218
"
49BA,458,"9469944916
"
49BA,477,"9569572735
"
49BA,454,"9670435150
"
49BA,455,"9770124990
"
49BA,478,"9869822945
"
49BA,449,"9969524784
"
49BA,477,"10070237293
"
49BA,477,"10169981979
"
49BA,477,"10269660401
"
49BA,478,"10370365032
"
49BA,457,"10470062413
"
49BA,456,"10569780108
"
49BA,477,"10669494110
"
49BA,456,"10770218445
"
49BA,431,"10869922543
"
49BA,457,"10969484941
"
49BA,435,"11069343120
"
49BA,479,"11170052706
"
49BA,477,"11269748030
"
49BA,479,"11369449088
"
49BA,456,"11470180625
"
49BA,476,"11569888795
"
49BA,426,"11669589948
"
49BA,480,"11769295242
"
49BA,477,"11870026976
"
49BA,477,"11969722573
"
49BA,435,"12069404885
"
49BA,428,"12169142686
"
49BA,477,"12269855835
"
49BA,478,"12369482699
"
49BA,477,"12468132716
"
49BA,477,"12569959951
"
49BA,477,"12669677790
"
49BA,477,"12769364557
"
49BA,478,"12869090259
"
49BA,477,"12969809416
"
49BA,477,"13069497853
"
49BA,457,"13169208424
"
49BA,473,"13268934120
"
49BA,479,"13369692909
"
49BA,478,"13469243123
"
49BA,452,"13569032109
"
49BA,478,"13668745054
"
49BA,455,"13769476081
"
49BA,478,"13869162389
"
49BA,479,"13968881592
"
49BA,477,"14069601020
"
49BA,477,"14169312020
"
49BA,478,"14269020228
"
49BA,479,"14368722408
"
49BA,475,"14469437521
"
49BA,477,"14569162442
"
49BA,478,"14668837587
"
49BA,452,"14769530350
"
49BA,478,"14869064498
"
49BA,478,"14968958985
"
49BA,478,"15068697240
"
49BA,432,"15169370215
"
49BA,455,"15269099343
"
49BA,478,"15368808344
"
49BA,478,"15468502910
"
49BA,477,"15569229379
"
49BA,477,"15668918064
"
49BA,479,"15767612587
"
49BA,477,"15869357605
"
49BA,475,"15969054382
"
49BA,477,"16068787920
"
49BA,475,"16168468741
"
49BA,434,"16269152880
"
49BA,478,"16368893912
"
49BA,478,"16468582836
"
49BA,455,"16568301845
"
49BA,479,"16669046703
"
49BA,455,"16768637775
"
49BA,477,"16868418771
"
49BA,432,"16969140139
"
49BA,454,"17068847175
"
49BA,477,"17168567029
"
49BA,482,"17268285968
"
49BA,485,"17468680872
"
49BA,479,"17568374280
"
49BA,474,"17668115526
"
49BA,472,"17768824947
"
49BA,470,"17868501947
"
49BA,456,"17968222319
"
49BA,474,"18068927275
"
49BA,478,"18168632607
"
49BA,477,"18268357762
"
49BA,479,"18368051671
"
49BA,427,"18468789671
"
49BA,477,"18568482996
"
49BA,479,"18668189574
"
49BA,477,"18767893195
"
49BA,477,"18868596100
"
49BA,456,"19068019779
"
49BA,476,"19168705934
"
49BA,478,"19268428503
"
49BA,456,"19368152820
"
49BA,479,"19467879892
"
49BA,477,"19568510737
"
49BA,452,"19668217092
"
49BA,479,"19767999789
"
49BA,435,"19867684601
"
49BA,477,"19968375183
"
49BA,432,"20167799175
"
49BA,455,"20268516425
"
49BA,456,"20368226229
"
49BA,453,"20467946163
"
49BA,431,"20567626966
"
49BA,476,"20668367243
"
49BA,477,"20768076017
"
49BA,477,"20867756379
"
49BA,478,"20967478293
"
49BA,479,"21068200225
"
49BA,455,"21167934206
"
49BA,478,"21267607791
"
49BA,476,"21368319919
"
49BA,478,"21468005065
"
49BA,476,"21567699738
"
49BA,479,"21667398909
"
49BA,477,"21768144300
"
49BA,434,"21867855345
"
49BA,475,"21967587528
"
49BA,477,"22067279573
"
49BA,434,"22167978700
"
49BA,476,"22367390275
"
49BA,452,"22468140467
"
49BA,475,"22567840179
"
49BA,477,"22667511980
"
49BA,446,"22768256000
"
49BA,476,"22867981152
"
49BA,476,"22967632329
"
49BA,475,"23067364546
"
49BA,478,"23167053121
"
49BA,477,"23267735136
"
49BA,455,"23367477932
"
49BA,476,"23467189858
"
49BA,458,"23566907035
"
49BA,453,"23667590011
"
49BA,479,"23767238685
"
49BA,479,"23867023121
"
49BA,477,"23967713483
"
49BA,429,"24067425475
"
49BA,477,"24167149920
"
49BA,481,"24266879595
"
49BA,477,"24367564880
"
49BA,479,"24468320763
"
49BA,477,"24567048435
"
49BA,477,"24667682837
"
49BA,476,"24767410995
"
49BA,477,"24867111887
"
49BA,454,"24966819864
"
49BA,477,"25067544784
"
49BA,453,"25167250341
"
49BA,457,"25266943563
"
49BA,455,"25366642879
"
49BA,477,"25467360901
"
49BA,475,"25567019669
"
49BA,477,"25666776883
"
49BA,477,"25767496167
"
49BA,477,"25867214806
"
49BA,477,"25966920898
"
49BA,432,"26066642424
"
49BA,477,"26168352585
"
49BA,477,"26267059823
"
49BA,477,"26366762975
"
49BA,476,"26466490122
"
49BA,478,"26567152775
"
49BA,478,"26666829981
"
49BA,455,"26766568845
"
49BA,477,"26867269030
"
49BA,477,"26966947890
"
49BA,404,"27066668495
"
49BA,478,"27165390609
"
49BA,457,"27267097050
"
49BA,477,"27366806565
"
49BA,448,"27466538284
"
49BA,476,"27566201809
"
49BA,478,"27666977738
"
49BA,435,"27766681715
"
49BA,477,"27866372880
"
49BA,456,"27967113748
"
49BA,431,"28066773072
"
49BA,457,"28166513115
"
49BA,477,"28266200347
"
49BA,458,"28366900413
"
49BA,480,"28466635449
"
49BA,478,"28566323536
"
49BA,477,"28666018667
"
49BA,458,"28766724412
"
49BA,426,"28866461023
"
49BA,477,"28966152252
"
49BA,456,"29066873559
"
49BA,478,"29166583772
"
49BA,476,"29266299054
"
49BA,457,"29365987851
"
49BA,457,"29466710500
"
49BA,454,"29566415193
"
49BA,479,"29666167711
"
49BA,477,"29765803869
"
49BA,458,"29866575984
"
49BA,479,"29966265117
"
49BA,453,"30064951911
"
49BA,477,"30165674033
"
49BA,412,"30266181833
"
49BA,478,"30366098951
"
49BA,478,"30465769731
"
49BA,453,"30566495075
"
49BA,478,"30666193330
"
49BA,453,"30765919907
"
49BA,478,"30865631812
"
49BA,478,"30966274058
"
49BA,478,"31065984284
"
49BA,477,"31165672223
"
49BA,457,"31266520329
"
49BA,478,"31366220509
"
49BA,476,"31465866647
"
49BA,455,"31565564480
"
49BA,454,"31666286386
"
49BA,479,"31766000273
"
49BA,478,"31865709556
"
49BA,478,"31965397879
"
49BA,478,"32066138871
"
49BA,476,"32165812113
"
49BA,477,"32264534872
"
49BA,477,"32365949289
"
49BA,454,"32465969442
"
49BA,478,"32565680618
"
49BA,476,"32665369997
"
49BA,412,"32766057260
"
49BA,477,"32865768623
"
49BA,456,"32967500917
"
49BA,477,"33065278759
"
49BA,478,"33165902943
"
49BA,452,"33265621694
"
49BA,478,"33365312120
"
49BA,450,"33466041767
"
49BA,430,"33565748032
"
49BA,429,"33665457225
"
49BA,479,"33765175245
"
49BA,476,"33865880470
"
49BA,478,"33965575737
"
49BA,477,"34065189191
"
49BA,478,"34164920211
"
49BA,478,"34265726047
"
49BA,456,"34365403990
"
49BA,436,"34464082648
"
49BA,479,"34565808228
"
49BA,477,"34666569451
"
49BA,477,"34765295925
"
49BA,477,"34864979674
"
49BA,477,"34965667298
"
49BA,477,"35065366620
"
49BA,478,"35165088581
"
49BA,476,"35264776276
"
49BA,477,"35365517260
"
49BA,479,"35465183059
"
49BA,479,"35564920989
"
49BA,477,"35665648281
"
49BA,449,"35765284970
"
49BA,478,"35864977677
"
49BA,479,"35964691829
"
49BA,475,"36065411048
"
49BA,477,"36165109195
"
49BA,478,"36264837484
"
49BA,454,"36364517454
"
49BA,449,"36465354736
"
49BA,451,"36565013025
"
49BA,431,"36664720810
"
49BA,477,"36765420532
"
49BA,477,"36865149922
"
49BA,449,"36964859919
"
49BA,477,"37064561668
"
49BA,478,"37264947775
"
49BA,479,"37364692478
"
49BA,477,"37464390002
"
49BA,477,"37565087452
"
49BA,478,"37664796659
"
49BA,447,"37764523682
"
49BA,478,"37864213289
"
49BA,413,"37964877610
"
49BA,478,"38064559159
"
49BA,456,"38164280423
"
49BA,477,"38265003485
"
49BA,476,"38364717767
"
49BA,478,"38464432391
"
49BA,478,"38564108118
"
49BA,476,"38664849420
"
49BA,477,"38764556812
"
49BA,456,"38864248913
"
49BA,476,"38964954020
"
49BA,477,"39065690973
"
49BA,476,"39164370825
"
49BA,454,"39264072349
"
49BA,474,"39364792513
"
49BA,478,"39464498818
"
49BA,478,"39564223795
"
49BA,480,"39663926661
"
49BA,477,"39764634094
"
49BA,477,"39864319358
"
49BA,478,"39964060117
"
49BA,456,"40064738636
"
49BA,458,"40164459526
"
49BA,457,"40264161405
"
49BA,429,"40363850731
"
49BA,456,"40464594364
"
49BA,456,"40564318291
"
49BA,457,"40664003705
"
49BA,478,"40764735412
"
49BA,457,"40864417921
"
49BA,455,"40964132085
"
49BA,477,"41063826430
"
49BA,454,"41264257915
"
49BA,476,"41363975719
"
49BA,478,"41463678384
"
49BA,479,"41564367098
"
49BA,477,"41664118482
"
49BA,480,"41763792634
"
49BA,478,"41863507718
"
49BA,479,"41964215183
"
49BA,452,"42063922356
"
49BA,478,"42163629839
"
49BA,479,"42264350432
"
49BA,478,"42363931180
"
49BA,477,"42463737938
"
49BA,453,"42563485645
"
49BA,477,"42664181804
"
49BA,454,"42763872025
"
49BA,478,"42863587654
"
49BA,476,"42963288053
"
49BA,478,"43064010138
"
49BA,477,"43163707500
"
49BA,478,"43263414786
"
49BA,434,"43364118649
"
49BA,477,"43463868136
"
