TagID,Distance,Timestamp
49BA,119,"55044207995
"
49BA,115,"55143911500
"
49BA,115,"55243616100
"
49BA,113,"55343309942
"
49BA,120,"55643457167
"
49BA,115,"55743131834
"
49BA,113,"55843857430
"
49BA,118,"55943575254
"
49BA,114,"56043265473
"
49BA,118,"56143984056
"
49BA,119,"56343413100
"
49BA,117,"56444112369
"
49BA,116,"56643537248
"
49BA,118,"56743250796
"
49BA,118,"56943661199
"
49BA,114,"57043362585
"
49BA,120,"57143121268
"
49BA,117,"57243805846
"
49BA,120,"57343494051
"
49BA,121,"57542898847
"
49BA,119,"57643631922
"
49BA,119,"57843051200
"
49BA,115,"57942435155
"
49BA,118,"58043502760
"
49BA,119,"58145188596
"
49BA,120,"58242871465
"
49BA,117,"58343618282
"
49BA,121,"58443310235
"
49BA,120,"58543031233
"
49BA,117,"58642727977
"
49BA,115,"58743444347
"
49BA,117,"58843167167
"
49BA,122,"58942861699
"
49BA,121,"59042576432
"
49BA,114,"59143277182
"
49BA,121,"59242986155
"
49BA,115,"59342677758
"
49BA,118,"59543111877
"
49BA,120,"59642824052
"
49BA,118,"59742523549
"
49BA,118,"59843264072
"
49BA,118,"59942957092
"
49BA,119,"60042650193
"
49BA,113,"60142339232
"
49BA,120,"60243077530
"
49BA,118,"60342800445
"
49BA,119,"60442480730
"
49BA,120,"60543201108
"
49BA,118,"60642880377
"
49BA,120,"60742635660
"
49BA,117,"60842338240
"
49BA,118,"60943008214
"
49BA,115,"61042724930
"
49BA,118,"61142429712
"
49BA,118,"61242147168
"
49BA,119,"61342894572
"
49BA,118,"61442575070
"
49BA,120,"61542246996
"
49BA,115,"61642994758
"
49BA,120,"61742681097
"
49BA,120,"61842399911
"
49BA,121,"61942090475
"
49BA,119,"62142527465
"
49BA,119,"62242244697
"
49BA,120,"62341944844
"
49BA,118,"62442689841
"
49BA,119,"62542300299
"
49BA,120,"62642063664
"
49BA,119,"62742765713
"
49BA,121,"62842488154
"
49BA,117,"62942192783
"
49BA,120,"63041899697
"
49BA,121,"63142609473
"
49BA,118,"63242342375
"
49BA,121,"63342010159
"
49BA,118,"63441736732
"
49BA,120,"63542412852
"
49BA,121,"63642142295
"
49BA,116,"63741877791
"
49BA,119,"63842607375
"
49BA,122,"63942130197
"
49BA,119,"64041976101
"
49BA,118,"64141688020
"
49BA,120,"64242411250
"
49BA,117,"64342108321
"
49BA,118,"64441845858
"
49BA,115,"64541421760
"
49BA,119,"64741938243
"
49BA,118,"64841673929
"
49BA,119,"64942388187
"
49BA,117,"65042033828
"
49BA,120,"65241475886
"
49BA,119,"65342202317
"
49BA,117,"65441868295
"
49BA,121,"65541483189
"
49BA,120,"65641346383
"
49BA,116,"65742037139
"
49BA,119,"65841740782
"
49BA,115,"65941447811
"
49BA,116,"66042113873
"
49BA,116,"66141885850
"
49BA,120,"66241342173
"
49BA,120,"66341212647
"
49BA,119,"66441918951
"
49BA,119,"66541594112
"
49BA,117,"66642354325
"
49BA,118,"66741043054
"
49BA,116,"66841772089
"
49BA,119,"66941479753
"
49BA,120,"67041168509
"
49BA,119,"67141879944
"
49BA,118,"67341361137
"
49BA,118,"67441056513
"
49BA,116,"67541697807
"
49BA,116,"67641491111
"
49BA,120,"67741186220
"
49BA,118,"67941614305
"
49BA,118,"68041226699
"
49BA,120,"68140009745
"
49BA,114,"68241760772
"
49BA,120,"68342460790
"
49BA,115,"68441140047
"
49BA,113,"68641562423
"
49BA,121,"68841022551
"
49BA,117,"68940689610
"
49BA,116,"69041315478
"
49BA,116,"69141147139
"
49BA,119,"69240862515
"
49BA,121,"69341518260
"
49BA,113,"69441233449
"
49BA,116,"69540945329
"
49BA,115,"69640677663
"
49BA,121,"69741359791
"
49BA,119,"69841063857
"
49BA,118,"70040518756
"
49BA,119,"70141200090
"
49BA,116,"70240939932
"
49BA,119,"70339544417
"
49BA,119,"70441325506
"
49BA,114,"70541059303
"
49BA,116,"70640758696
"
49BA,121,"70841093967
"
49BA,119,"70940813703
"
49BA,121,"71040517490
"
49BA,121,"71140231970
"
49BA,113,"71240930678
"
49BA,118,"71340627187
"
49BA,112,"71440419136
"
49BA,121,"71540133863
"
49BA,120,"71640856460
"
49BA,120,"71740549177
"
49BA,115,"71840236726
"
49BA,115,"71940988009
"
49BA,118,"72040647317
"
49BA,117,"72140350609
"
49BA,116,"72240072395
"
49BA,119,"72340797084
"
49BA,118,"72440475724
"
49BA,121,"72540191604
"
49BA,119,"72640950821
"
49BA,120,"72740605313
"
49BA,117,"72840332058
"
49BA,120,"72940015599
"
49BA,114,"73040647538
"
49BA,121,"73140499507
"
49BA,116,"73240153111
"
49BA,117,"73339888953
"
49BA,121,"73440624652
"
49BA,119,"73540251629
"
49BA,116,"73640003677
"
49BA,119,"73740699795
"
49BA,113,"73840407874
"
49BA,118,"74039801140
"
49BA,120,"74140565402
"
49BA,116,"74240236619
"
49BA,117,"74339857278
"
49BA,120,"74439645640
"
49BA,118,"74540317187
"
49BA,120,"74640075177
"
49BA,119,"74739771966
"
49BA,115,"74840485669
"
49BA,121,"74940217219
"
49BA,115,"75139688915
"
49BA,120,"75240316384
"
49BA,116,"75340059400
"
49BA,119,"75439761826
"
49BA,116,"75539382033
"
49BA,121,"75739866464
"
49BA,118,"75839596341
"
49BA,116,"75940299018
"
49BA,115,"76039910414
"
49BA,118,"76139707724
"
49BA,116,"76239396818
"
49BA,120,"76340129444
"
49BA,119,"76539547172
"
49BA,121,"76639249195
"
49BA,115,"76739974656
"
49BA,116,"76839748020
"
49BA,120,"76939267866
"
49BA,116,"77040037337
"
49BA,121,"77139756794
"
49BA,119,"77239458580
"
49BA,119,"77339161824
"
49BA,116,"77439868323
"
49BA,119,"77539599585
"
49BA,115,"77639347031
"
49BA,117,"77739037997
"
49BA,119,"77839757894
"
49BA,120,"77939445091
"
49BA,118,"78039194486
"
49BA,119,"78139900872
"
49BA,120,"78239594581
"
49BA,121,"78339302530
"
49BA,119,"78439018994
"
49BA,118,"78539764485
"
49BA,119,"78639421592
"
49BA,116,"78838851349
"
49BA,115,"79039256485
"
49BA,120,"79137974447
"
49BA,120,"79239656328
"
49BA,121,"79339408560
"
49BA,117,"79439086043
"
49BA,117,"79538809722
"
49BA,117,"79639502234
"
49BA,117,"79739191798
"
49BA,118,"79838938938
"
49BA,118,"79938646459
"
49BA,119,"80039368809
"
49BA,119,"80139048154
"
49BA,116,"80238828862
"
49BA,117,"80339475520
"
49BA,118,"80439194534
"
49BA,112,"80538880995
"
49BA,120,"80638577886
"
49BA,118,"80739324443
"
49BA,118,"80839010357
"
49BA,118,"80938719237
"
49BA,115,"81038312923
"
49BA,120,"81139146825
"
49BA,118,"81238868167
"
49BA,117,"81338564817
"
49BA,116,"81439246804
"
49BA,116,"81539007724
"
49BA,118,"81638694125
"
49BA,118,"81738392534
"
49BA,119,"81839114528
"
49BA,116,"81938853919
"
49BA,119,"82038502645
"
49BA,118,"82138261496
"
49BA,116,"82238915164
"
49BA,118,"82338624170
"
49BA,115,"82438344953
"
49BA,120,"82539051344
"
49BA,115,"82638766036
"
49BA,120,"82738476805
"
49BA,116,"82838187264
"
49BA,122,"82938926829
"
49BA,116,"83038596023
"
49BA,116,"83138312325
"
49BA,116,"83238002376
"
49BA,119,"83338722294
"
49BA,120,"83538012709
"
49BA,117,"83638936012
"
49BA,117,"83738543361
"
49BA,121,"83838284346
"
49BA,118,"83938007006
"
49BA,115,"84038543745
"
49BA,115,"84138412523
"
49BA,117,"84238096019
"
49BA,117,"84337830540
"
49BA,116,"84438520145
"
49BA,119,"84538219244
"
49BA,119,"84738654037
"
49BA,119,"84838353637
"
49BA,118,"84938065880
"
49BA,119,"85037770409
"
49BA,121,"85138487701
"
49BA,120,"85238191315
"
49BA,119,"85337901718
"
49BA,114,"85437619906
"
49BA,120,"85538324340
"
49BA,121,"85638034744
"
49BA,120,"85737741310
"
49BA,120,"85838443091
"
49BA,119,"85938130974
"
49BA,121,"86037852686
"
49BA,117,"86137572893
"
49BA,120,"86238278174
"
49BA,119,"86338984450
"
49BA,117,"86437707407
"
49BA,120,"86638120405
"
49BA,118,"86737625731
"
49BA,115,"86836448129
"
49BA,119,"86938187971
"
49BA,113,"87037873002
"
49BA,116,"87137459281
"
49BA,121,"87237265265
"
49BA,120,"87337974380
"
49BA,119,"87437707779
"
49BA,120,"87537399235
"
49BA,121,"87637126700
"
49BA,121,"87737847689
"
49BA,116,"87837555934
"
49BA,120,"87937256688
"
49BA,117,"88137651645
"
49BA,113,"88237390488
"
49BA,118,"88337066757
"
49BA,117,"88437776542
"
49BA,116,"88537501497
"
49BA,116,"88736854529
"
49BA,122,"88837635860
"
49BA,118,"88937343295
"
49BA,115,"89038041334
"
49BA,120,"89137744822
"
49BA,120,"89237471238
"
49BA,117,"89337175521
"
49BA,121,"89436911264
"
49BA,120,"89537509574
"
49BA,115,"89637314354
"
49BA,115,"89737051720
"
49BA,116,"89836718229
"
49BA,116,"89937462611
"
49BA,118,"90037208960
"
49BA,115,"90136902288
"
49BA,121,"90237606058
"
49BA,118,"90337288255
"
49BA,121,"90437051322
"
49BA,121,"90536741627
"
49BA,116,"90637441252
"
49BA,113,"90738174458
"
49BA,115,"90836875852
"
49BA,115,"90936608171
"
49BA,118,"91037303363
"
49BA,118,"91137028519
"
49BA,119,"91236682959
"
49BA,119,"91337312407
"
49BA,115,"91437159051
"
49BA,121,"91536733704
"
49BA,120,"91636514533
"
49BA,120,"91737264340
"
49BA,113,"91836956974
"
49BA,119,"91936540461
"
49BA,116,"92036333429
"
49BA,119,"92137047708
"
49BA,119,"92236769425
"
49BA,120,"92336495718
"
49BA,118,"92437168989
"
49BA,118,"92536873329
"
49BA,118,"92636583814
"
49BA,121,"92736289642
"
49BA,113,"92837046699
"
49BA,117,"92936730044
"
49BA,115,"93036438334
"
49BA,114,"93136163916
"
49BA,120,"93236878020
"
49BA,118,"93336564246
"
49BA,120,"93537003632
"
49BA,118,"93636699257
"
49BA,116,"93736398586
"
49BA,115,"93936863313
"
49BA,118,"94036516234
"
49BA,114,"94136248783
"
49BA,119,"94235920590
"
49BA,120,"94336643832
"
49BA,119,"94436319375
"
49BA,120,"94536042591
"
49BA,120,"94635750291
"
49BA,119,"94736435676
"
49BA,113,"94836201024
"
49BA,119,"94935870823
"
49BA,120,"95136259862
"
49BA,116,"95235978083
"
49BA,116,"95335684343
"
49BA,115,"95436428519
"
49BA,118,"95634830800
"
49BA,120,"95736555170
"
49BA,118,"95836249538
"
49BA,116,"95935938795
"
49BA,120,"96035662143
"
49BA,119,"96136383561
"
49BA,119,"96236067564
"
49BA,120,"96335790510
"
49BA,120,"96435483162
"
49BA,117,"96536246737
"
49BA,121,"96635926316
"
49BA,119,"96734601667
"
49BA,119,"96835329019
"
49BA,113,"96936034039
"
49BA,121,"97035735497
"
49BA,119,"97135463011
"
49BA,117,"97236158432
"
49BA,121,"97435569683
"
49BA,119,"97535316319
"
49BA,115,"97635997098
"
49BA,120,"97735714625
"
49BA,119,"97835411553
"
49BA,119,"97936133670
"
49BA,117,"98035858741
"
49BA,121,"98135559065
"
49BA,119,"98235289553
"
49BA,118,"98335929031
"
49BA,120,"98435674027
"
49BA,118,"98535372286
"
49BA,112,"98635065952
"
49BA,116,"98835515016
"
49BA,116,"98935224052
"
49BA,118,"99035921745
"
49BA,119,"99235362378
"
49BA,120,"99335029016
"
49BA,117,"99435740252
"
49BA,119,"99535464424
"
49BA,119,"99635159050
"
49BA,117,"99734878509
"
49BA,120,"99835586428
"
49BA,121,"99935340245
"
49BA,120,"100033989487
"
49BA,120,"100135715686
"
49BA,120,"100235406572
"
49BA,118,"100335112106
"
49BA,116,"100434826610
"
49BA,121,"100535531216
"
49BA,119,"100635238591
"
49BA,117,"100734950476
"
49BA,121,"100834665256
"
49BA,120,"100935372868
"
49BA,116,"101035043665
"
49BA,116,"101134782663
"
49BA,116,"101235495181
"
49BA,118,"101335211828
"
49BA,119,"101434909490
"
49BA,120,"101534622682
"
49BA,120,"101635388094
"
49BA,121,"101735039544
"
49BA,116,"101834662260
"
49BA,119,"101934351923
"
49BA,115,"102035078719
"
49BA,118,"102134767251
"
49BA,119,"102233472520
"
49BA,118,"102335211152
"
49BA,121,"102435042997
"
49BA,120,"102534715804
"
49BA,118,"102635407913
"
49BA,121,"102735142503
"
49BA,119,"102834851447
"
49BA,119,"102934567799
"
49BA,120,"103034193665
"
49BA,117,"103134975086
"
49BA,117,"103334457484
"
49BA,120,"103435096234
"
49BA,120,"103534788716
"
49BA,119,"103634506694
"
49BA,114,"103734188511
"
49BA,116,"103834948336
"
49BA,117,"103934647486
"
49BA,113,"104034334543
"
49BA,121,"104134057334
"
49BA,119,"104234752759
"
49BA,119,"104334464292
"
49BA,116,"104434175853
"
49BA,120,"104533870583
"
49BA,119,"104634594379
"
49BA,118,"104734298718
"
49BA,119,"104833992138
"
49BA,119,"104934728548
"
49BA,118,"105034511033
"
49BA,116,"105134163728
"
49BA,113,"105233849333
"
49BA,120,"105334534882
"
49BA,118,"105434256189
"
49BA,120,"105533989698
"
49BA,113,"105634690873
"
49BA,117,"105734406580
"
49BA,120,"105834088393
"
49BA,116,"105933805826
"
49BA,114,"106034508167
"
49BA,118,"106134232920
"
49BA,115,"106233917303
"
49BA,121,"106333546857
"
49BA,117,"106434361850
"
