X;Y;Z
2.926222511100353;5.978320984093319;-9.554273636756443e-06
2.9213673070173782;5.986006170440471;1.2724044040578109e-05
2.926856948990563;5.9782824151459675;0.0
2.9441695560746908;5.987068337849983;9.660610229625617e-06
2.946611130855307;5.983246006728076;1.898160904914275e-05
2.9384444089066015;5.99492894681217;3.9781149453094376e-07
2.929717701328284;5.99051018017202;0.0
2.932178544806427;5.9866546391686;0.0
2.9403803761737657;5.974985684991678;4.992351153986269e-06
2.9056793389245748;5.957400095426327;2.3384420190625186e-06
2.9033008484466114;5.9612783159124305;0.0
2.900524340637275;5.9651058947237665;-5.242179148976444e-07
2.917862082745534;5.973900617574342;-8.610483980593238e-06
2.9154644939805996;5.977732076774255;-5.851807622996354e-06
2.907035833780115;5.989434310396209;4.182856258069573e-06
2.9157508468884936;5.993853060052419;-4.083811532666525e-06
2.9133434670673553;5.997635422713798;-1.0183496835410758e-07
2.9161717842645833;5.993699724918054;1.2643640618000964e-07
2.907490668724931;5.989292252156888;-6.3363450657418206e-06
2.919614504646614;5.9699820339557075;0.0
2.908116655816833;5.985948003225886;2.995511336368334e-06
2.8904619835567966;5.977037730574507;0.0
2.8831844983867194;5.98871907602778;1.3806256268527924e-11
2.8920033368893163;5.976772324540451;-3.836388364139261e-06
2.918177316134137;5.9900347854175235;-3.057717034299229e-06
2.920622946756045;5.986180252001804;1.1676137523963407e-06
2.9177744687448692;5.990156852668051;-4.596193279671627e-08
2.909006032360123;5.985724139849701;0.0
2.904161419904431;5.993397026285012;-6.330414550837561e-08
2.8983126783277307;6.001416491532254;-1.3764875142767226e-05
2.8983126783277307;6.001416491532254;-1.3764875142767226e-05
2.900734395164213;5.997604415358269;-1.0837113466719485e-06
2.9036716347203555;5.993575423024356;-1.9485523718420553e-06
2.894911815976488;5.9891390541866905;0.0
2.8925104553159624;5.992959160402171;-5.267840296447776e-06
2.895436012469704;5.988972560439047;0.0
2.904161419904431;5.993397026285012;-6.330414550837561e-08
2.904161419904431;5.993397026285012;-6.330414550837561e-08
2.904161419904431;5.993397026285012;-6.330414550837561e-08
2.912894013013712;5.997823122059763;-1.3323139554578228e-06
2.9177744687448692;5.990156852668051;-4.596193279671627e-08
2.937047679442816;5.96297057786491;0.0
2.937047679442816;5.96297057786491;0.0
2.932225077143131;5.97067907309905;0.0
2.9070809510832287;6.005857378227861;-6.232101020656112e-06
2.915855594732159;6.010299549557117;6.303147694952775e-06
2.9183110797090204;6.006495561669979;-6.759211441048763e-06
2.9406131857150224;5.975022033542161;-1.0184482497975428e-06
2.923314994261614;5.96624669779251;-1.174615391351687e-06
2.920926503690342;5.970083198429475;0.0
2.9012538498733975;5.997391027079609;-5.667267824468062e-07
2.9012538498733975;5.997391027079609;-5.667267824468062e-07
2.9036716347203555;5.993575423024356;-1.9485523718420553e-06
2.900734395164213;5.997604415358269;-1.0837113466719485e-06
2.9095196640722136;6.00204934771301;-4.752030610993525e-06
2.902261805880738;6.013365628560263;7.153706058340057e-06
2.902261805880738;6.013365628560263;7.153706058340057e-06
2.893527315635913;6.008932685156746;-8.668450580148248e-06
2.900734395164213;5.997604415358269;-1.0837113466719485e-06
2.917862082745534;5.973900617574342;-8.610483980593238e-06
2.9265417229577624;5.978301516440931;-1.91501610324155e-06
2.928974460325552;5.974437946170236;4.243491748111921e-06
2.9119779108793153;5.9982049099234995;3.0147237122101977e-06
2.90317557877706;5.993755881607493;1.0656810383851367e-05
2.900734395164213;5.997604415358269;-1.0837113466719485e-06
2.9122832945064276;5.981677236190735;5.736257823580433e-06
2.9122832945064276;5.981677236190735;5.736257823580433e-06
2.9122832945064276;5.981677236190735;5.736257823580433e-06
2.894757165179454;6.005757879575805;9.268824192903582e-06
2.885943275239054;6.001298190654538;1.0708650205824966e-09
2.8764108494268905;6.01631796736927;2.162904687844484e-06
2.89977663148348;5.98463000454181;6.9696261893252125e-06
2.8825884877629844;5.97587176277576;6.090684998592365e-06
