NodeId;X;Y;Z;TagId;Range;TimeStamp
mobilepub;2.00;8.00;0.00;120F;3.88;1706703105.871089
mobilepub;4.00;4.00;0.00;1127;1.74;1706703105.970993
mobilepub;0.00;4.00;0.00;C02A;1.89;1706703105.971106
mobilepub;2.00;8.00;0.00;120F;3.88;1706703105.9711478
mobilepub;4.00;4.00;0.00;1127;1.77;1706703106.070968
mobilepub;0.00;4.00;0.00;C02A;1.92;1706703106.0710728
mobilepub;2.00;8.00;0.00;120F;3.89;1706703106.0710943
mobilepub;4.00;4.00;0.00;1127;1.88;1706703106.170675
mobilepub;0.00;4.00;0.00;C02A;1.94;1706703106.170785
mobilepub;2.00;8.00;0.00;120F;3.89;1706703106.1708038
mobilepub;4.00;4.00;0.00;1127;1.84;1706703106.2708492
mobilepub;0.00;4.00;0.00;C02A;1.89;1706703106.2709486
mobilepub;2.00;8.00;0.00;120F;3.84;1706703106.2709808
mobilepub;4.00;4.00;0.00;1127;1.79;1706703106.370974
mobilepub;0.00;4.00;0.00;C02A;1.88;1706703106.3710692
mobilepub;2.00;8.00;0.00;120F;3.94;1706703106.3711026
mobilepub;4.00;4.00;0.00;1127;1.77;1706703106.4709697
mobilepub;0.00;4.00;0.00;C02A;1.85;1706703106.471069
mobilepub;2.00;8.00;0.00;120F;3.86;1706703106.4711177
mobilepub;4.00;4.00;0.00;1127;1.78;1706703106.5709739
mobilepub;0.00;4.00;0.00;C02A;1.91;1706703106.5710905
mobilepub;2.00;8.00;0.00;120F;3.92;1706703106.5711358
mobilepub;4.00;4.00;0.00;1127;1.84;1706703106.6708393
mobilepub;0.00;4.00;0.00;C02A;1.91;1706703106.6709414
mobilepub;2.00;8.00;0.00;120F;3.86;1706703106.6709738
mobilepub;4.00;4.00;0.00;1127;1.78;1706703106.7709742
mobilepub;0.00;4.00;0.00;C02A;1.92;1706703106.7710764
mobilepub;2.00;8.00;0.00;120F;3.93;1706703106.7711272
mobilepub;4.00;4.00;0.00;1127;1.76;1706703106.8709693
mobilepub;0.00;4.00;0.00;C02A;1.90;1706703106.871083
mobilepub;2.00;8.00;0.00;120F;3.85;1706703106.8711722
mobilepub;4.00;4.00;0.00;1127;1.74;1706703106.9714224
mobilepub;0.00;4.00;0.00;C02A;1.91;1706703106.971525
mobilepub;2.00;8.00;0.00;120F;3.90;1706703106.9715717
mobilepub;4.00;4.00;0.00;1127;1.70;1706703107.07113
mobilepub;0.00;4.00;0.00;C02A;1.89;1706703107.0712404
mobilepub;2.00;8.00;0.00;120F;3.89;1706703107.0712643
mobilepub;4.00;4.00;0.00;1127;1.85;1706703107.1711278
mobilepub;0.00;4.00;0.00;C02A;1.90;1706703107.1712368
mobilepub;2.00;8.00;0.00;120F;3.91;1706703107.1713386
mobilepub;4.00;4.00;0.00;1127;1.76;1706703107.2709672
mobilepub;0.00;4.00;0.00;C02A;1.89;1706703107.2710574
mobilepub;2.00;8.00;0.00;120F;3.90;1706703107.2710798
mobilepub;4.00;4.00;0.00;1127;1.81;1706703107.3709803
mobilepub;0.00;4.00;0.00;C02A;1.88;1706703107.3710923
mobilepub;2.00;8.00;0.00;120F;3.88;1706703107.3711364
mobilepub;4.00;4.00;0.00;1127;1.81;1706703107.4708552
mobilepub;0.00;4.00;0.00;C02A;1.91;1706703107.470957
mobilepub;2.00;8.00;0.00;120F;3.90;1706703107.4709811
mobilepub;4.00;4.00;0.00;1127;1.83;1706703107.570972
mobilepub;0.00;4.00;0.00;C02A;1.94;1706703107.5710678
mobilepub;2.00;8.00;0.00;120F;3.91;1706703107.571099
mobilepub;4.00;4.00;0.00;1127;1.87;1706703107.6709683
mobilepub;0.00;4.00;0.00;C02A;1.92;1706703107.6710653
mobilepub;2.00;8.00;0.00;120F;3.91;1706703107.6710873
mobilepub;4.00;4.00;0.00;1127;1.82;1706703107.7708654
mobilepub;0.00;4.00;0.00;C02A;1.90;1706703107.7709763
mobilepub;2.00;8.00;0.00;120F;3.89;1706703107.7710264
mobilepub;4.00;4.00;0.00;1127;1.75;1706703107.8709667
mobilepub;0.00;4.00;0.00;C02A;1.92;1706703107.871056
mobilepub;2.00;8.00;0.00;120F;3.92;1706703107.8710845
mobilepub;4.00;4.00;0.00;1127;1.85;1706703107.9709818
mobilepub;0.00;4.00;0.00;C02A;1.90;1706703107.9710753
mobilepub;2.00;8.00;0.00;120F;3.92;1706703107.9710958
mobilepub;4.00;4.00;0.00;1127;1.76;1706703108.070968
mobilepub;0.00;4.00;0.00;C02A;1.93;1706703108.0710654
mobilepub;2.00;8.00;0.00;120F;3.87;1706703108.0710864
mobilepub;4.00;4.00;0.00;1127;1.74;1706703108.1709719
mobilepub;0.00;4.00;0.00;C02A;1.91;1706703108.1710687
mobilepub;2.00;8.00;0.00;120F;3.93;1706703108.1710892
mobilepub;4.00;4.00;0.00;1127;1.71;1706703108.2711554
mobilepub;0.00;4.00;0.00;C02A;1.90;1706703108.2712498
mobilepub;2.00;8.00;0.00;120F;3.84;1706703108.2712932
mobilepub;4.00;4.00;0.00;1127;1.82;1706703108.3710027
mobilepub;0.00;4.00;0.00;C02A;1.87;1706703108.3711216
mobilepub;2.00;8.00;0.00;120F;3.85;1706703108.3712094
mobilepub;4.00;4.00;0.00;1127;1.81;1706703108.470972
mobilepub;0.00;4.00;0.00;C02A;1.90;1706703108.4711072
mobilepub;2.00;8.00;0.00;120F;3.89;1706703108.4711504
mobilepub;4.00;4.00;0.00;1127;1.80;1706703108.570973
mobilepub;0.00;4.00;0.00;C02A;1.91;1706703108.5710607
mobilepub;2.00;8.00;0.00;120F;3.91;1706703108.5710816
mobilepub;4.00;4.00;0.00;1127;1.84;1706703108.6712413
mobilepub;0.00;4.00;0.00;C02A;1.93;1706703108.6713746
mobilepub;2.00;8.00;0.00;120F;3.90;1706703108.6714196
mobilepub;4.00;4.00;0.00;1127;1.83;1706703108.770973
mobilepub;0.00;4.00;0.00;C02A;1.93;1706703108.7710874
mobilepub;2.00;8.00;0.00;120F;3.95;1706703108.7711143
mobilepub;4.00;4.00;0.00;1127;1.72;1706703108.8709686
mobilepub;0.00;4.00;0.00;C02A;1.91;1706703108.8710818
mobilepub;2.00;8.00;0.00;120F;3.85;1706703108.8711107
mobilepub;4.00;4.00;0.00;1127;1.83;1706703108.9709709
mobilepub;0.00;4.00;0.00;C02A;1.92;1706703108.9710715
mobilepub;2.00;8.00;0.00;120F;3.91;1706703108.9711
mobilepub;4.00;4.00;0.00;1127;1.81;1706703109.0708408
mobilepub;0.00;4.00;0.00;C02A;1.90;1706703109.07095
mobilepub;2.00;8.00;0.00;120F;3.87;1706703109.0709684
mobilepub;4.00;4.00;0.00;1127;1.81;1706703109.1709723
mobilepub;0.00;4.00;0.00;C02A;1.92;1706703109.1710696
mobilepub;2.00;8.00;0.00;120F;3.92;1706703109.1710963
mobilepub;4.00;4.00;0.00;1127;1.80;1706703109.2710514
mobilepub;0.00;4.00;0.00;C02A;1.93;1706703109.271163
mobilepub;2.00;8.00;0.00;120F;3.95;1706703109.2711859
mobilepub;4.00;4.00;0.00;1127;1.78;1706703109.3709726
mobilepub;0.00;4.00;0.00;C02A;1.92;1706703109.3710835
mobilepub;2.00;8.00;0.00;120F;3.91;1706703109.3711047
mobilepub;4.00;4.00;0.00;1127;1.75;1706703109.4709687
mobilepub;0.00;4.00;0.00;C02A;1.92;1706703109.4710631
mobilepub;2.00;8.00;0.00;120F;3.90;1706703109.4710946
mobilepub;4.00;4.00;0.00;1127;1.87;1706703109.5706804
mobilepub;0.00;4.00;0.00;C02A;1.94;1706703109.570788
mobilepub;2.00;8.00;0.00;120F;3.90;1706703109.5708146
mobilepub;4.00;4.00;0.00;1127;1.85;1706703109.6709673
mobilepub;0.00;4.00;0.00;C02A;1.93;1706703109.671062
mobilepub;2.00;8.00;0.00;120F;3.93;1706703109.6710894
mobilepub;4.00;4.00;0.00;1127;1.81;1706703109.770973
mobilepub;0.00;4.00;0.00;C02A;1.87;1706703109.771083
mobilepub;2.00;8.00;0.00;120F;3.89;1706703109.7711093
mobilepub;4.00;4.00;0.00;1127;1.78;1706703109.8708286
mobilepub;0.00;4.00;0.00;C02A;1.92;1706703109.8709385
mobilepub;2.00;8.00;0.00;120F;3.92;1706703109.8709598
mobilepub;4.00;4.00;0.00;1127;1.86;1706703109.9709811
mobilepub;0.00;4.00;0.00;C02A;1.93;1706703109.9710796
mobilepub;2.00;8.00;0.00;120F;3.89;1706703109.9711006
mobilepub;4.00;4.00;0.00;1127;1.78;1706703110.0708084
mobilepub;0.00;4.00;0.00;C02A;1.92;1706703110.0709028
mobilepub;2.00;8.00;0.00;120F;3.92;1706703110.0709245
mobilepub;4.00;4.00;0.00;1127;1.69;1706703110.170972
mobilepub;0.00;4.00;0.00;C02A;1.93;1706703110.171069
mobilepub;2.00;8.00;0.00;120F;3.89;1706703110.171101
mobilepub;4.00;4.00;0.00;1127;1.77;1706703110.2709672
mobilepub;0.00;4.00;0.00;C02A;1.89;1706703110.2710671
mobilepub;2.00;8.00;0.00;120F;3.94;1706703110.2710989
mobilepub;4.00;4.00;0.00;1127;1.85;1706703110.3708136
mobilepub;0.00;4.00;0.00;C02A;1.88;1706703110.370911
mobilepub;2.00;8.00;0.00;120F;3.90;1706703110.370942
mobilepub;4.00;4.00;0.00;1127;1.75;1706703110.4709675
mobilepub;0.00;4.00;0.00;C02A;1.91;1706703110.4710777
mobilepub;2.00;8.00;0.00;120F;3.95;1706703110.471101
mobilepub;4.00;4.00;0.00;1127;1.74;1706703110.5709736
mobilepub;0.00;4.00;0.00;C02A;1.93;1706703110.571071
mobilepub;2.00;8.00;0.00;120F;3.83;1706703110.5710948
mobilepub;4.00;4.00;0.00;1127;1.85;1706703110.6709678
mobilepub;0.00;4.00;0.00;C02A;1.91;1706703110.6710653
mobilepub;2.00;8.00;0.00;120F;3.96;1706703110.671086
mobilepub;4.00;4.00;0.00;1127;1.79;1706703110.770972
mobilepub;0.00;4.00;0.00;C02A;1.88;1706703110.7710695
mobilepub;2.00;8.00;0.00;120F;3.92;1706703110.7710915
mobilepub;4.00;4.00;0.00;1127;1.77;1706703110.8709674
mobilepub;0.00;4.00;0.00;C02A;1.92;1706703110.871065
mobilepub;2.00;8.00;0.00;120F;3.92;1706703110.8710856
mobilepub;4.00;4.00;0.00;1127;1.81;1706703110.9710016
mobilepub;0.00;4.00;0.00;C02A;1.91;1706703110.971095
mobilepub;2.00;8.00;0.00;120F;3.86;1706703110.9711158
mobilepub;4.00;4.00;0.00;1127;1.78;1706703111.0709665
mobilepub;0.00;4.00;0.00;C02A;1.93;1706703111.0710618
mobilepub;2.00;8.00;0.00;120F;3.95;1706703111.0710828
mobilepub;4.00;4.00;0.00;1127;1.83;1706703111.170982
mobilepub;0.00;4.00;0.00;C02A;1.93;1706703111.171075
mobilepub;2.00;8.00;0.00;120F;3.90;1706703111.1710963
mobilepub;4.00;4.00;0.00;1127;1.82;1706703111.2709672
mobilepub;0.00;4.00;0.00;C02A;1.88;1706703111.271062
mobilepub;2.00;8.00;0.00;120F;3.87;1706703111.2710838
mobilepub;4.00;4.00;0.00;1127;1.78;1706703111.370973
mobilepub;0.00;4.00;0.00;C02A;1.89;1706703111.3710673
mobilepub;2.00;8.00;0.00;120F;3.86;1706703111.3710997
mobilepub;4.00;4.00;0.00;1127;1.87;1706703111.4709663
mobilepub;0.00;4.00;0.00;C02A;1.93;1706703111.4710617
mobilepub;2.00;8.00;0.00;120F;3.88;1706703111.4710848
mobilepub;4.00;4.00;0.00;1127;1.69;1706703111.571118
mobilepub;0.00;4.00;0.00;C02A;1.88;1706703111.5712125
