X;Y;Z;TimeStamp
2.0713153687141768;4.115445260484542;4.871174117811516e-06;1706703097.8281348
2.0595945999032232;4.115653057072895;-2.3114028330006366e-05;1706703097.8748975
2.0641662982611217;4.1158594195540354;6.3645842087347286e-06;1706703097.883009
2.064137104263342;4.125429868217244;-3.9888671131852703e-07;1706703097.9284778
2.0438184575794556;4.125897383761049;-1.3740541264319334e-06;1706703097.9749155
2.0257777630270173;4.125140876134726;-1.528155282917597e-07;1706703097.9822989
2.0258206692742404;4.086770220454709;2.2077126408902042e-05;1706703098.0244315
2.0422028123737364;4.086510006932804;-4.674034055359481e-06;1706703098.0750265
2.0602547963147275;4.087140036976767;-2.3143738907633507e-05;1706703098.0825963
2.0602074917640003;4.106342567184165;2.804296908256359e-05;1706703098.1244392
2.0641939984772426;4.106280890650368;4.379582380037719e-06;1706703098.1753898
2.046159835217672;4.1055417148518725;-2.374526236056475e-06;1706703098.184035
2.046139276012548;4.115073119424315;1.5529014558151312e-05;1706703098.2321825
2.03405085357922;4.115351640304882;-5.992967127871917e-06;1706703098.2764611
2.03405085357922;4.115351640304882;-5.992967127871917e-06;1706703098.2850227
2.0340016870422204;4.143998478466314;-2.8783833988586292e-06;1706703098.3284504
2.004399118566866;4.145065600210509;1.4154747137862443e-06;1706703098.3754086
2.0270567125861243;4.146049958278979;-6.839393214902056e-06;1706703098.382033
2.027069246477814;4.136362191397732;-1.2271938422510548e-08;1706703098.424344
2.091765869053179;4.134753314036925;-4.428011484634195e-07;1706703098.475645
2.0871647977017838;4.13449418429994;-1.6108766383010346e-05;1706703098.4839795
2.087208289145038;4.1250011004678395;-5.893674261414922e-06;1706703098.5323896
2.0601545685677385;4.125514795808751;-7.142831546677602e-06;1706703098.5754228
2.046571531256711;4.124891122049718;-4.309996125248018e-06;1706703098.5795398
2.046713609840895;4.0483134035928146;4.693959441705931e-06;1706703098.620376
2.046713609840895;4.0483134035928146;4.693959441705931e-06;1706703098.67531
2.0649595990408818;4.048784084717694;5.887345736416292e-06;1706703098.6823955
2.064852344423039;4.096930193576347;-2.0184682484062195e-06;1706703098.7243297
2.035795595573109;4.097369125764717;-1.4005459209736763e-06;1706703098.775696
2.031166850508262;4.097213308842349;-4.191755253317732e-06;1706703098.7821472
2.031155108425709;4.106893630377792;-1.4918166397847055e-06;1706703098.824377
2.048005269222312;4.106552125239772;1.0905487989414934e-05;1706703098.8757043
2.052628214068814;4.106737191983281;7.324836794628806e-06;1706703098.8832912
2.0526064878565853;4.116374685647052;2.9333674307265243e-06;1706703098.9284225
2.048460007212362;4.116460925942129;5.720925743078906e-06;1706703098.9754074
2.0127061506236923;4.115091763975206;-1.7017135668891259e-07;1706703098.983062
2.0127425382967687;4.038465775109654;1.1215335099942268e-05;1706703099.02428
1.9999999988851096;4.0385764654979;1.3653698981275745e-08;1706703099.0756383
2.02208347111619;4.038858421410056;-2.1505721798604662e-06;1706703099.082842
2.022072241942925;4.058233795615153;-1.3236077252478757e-05;1706703099.1243289
2.022072241942925;4.058233795615153;-1.3236077252478757e-05;1706703099.1748216
2.0312063645174225;4.0584309974625405;1.4376545767147075e-05;1706703099.1822445
2.031214391399536;4.048722210482785;7.530048332861028e-06;1706703099.2244031
2.060332648817871;4.048657186425929;2.3852360238021198e-05;1706703099.2750719
2.060332648817871;4.048657186425929;2.3852360238021198e-05;1706703099.282205
2.0600317993203956;4.163754775070815;7.92443215355646e-06;1706703099.3244283
2.03106886039759;4.164814626813799;8.955397882271831e-06;1706703099.375514
2.035683969995846;4.165058288746282;1.2152626692270277e-06;1706703099.3826342
2.035830460646516;4.068254396703279;8.94151357321255e-06;1706703099.4282482
2.035830460646516;4.068254396703279;8.94151357321255e-06;1706703099.475359
2.0220658511584606;4.06791407920674;-4.299461356819736e-06;1706703099.4834454
2.0220515095257494;4.08725784317632;-1.0838463861296094e-06;1706703099.5242455
2.0430363244606613;4.086918119989374;-3.4506746242222785e-06;1706703099.5755868
2.0385430683786456;4.086771831019462;6.128513105981673e-08;1706703099.579672
2.038460037740535;4.1346577874767965;-4.219550989613333e-06;1706703099.6203067
2.0343546810763526;4.134779194623712;-5.262196123650326e-07;1706703099.6755362
2.0479418685076083;4.135404486939452;-1.148515727274654e-06;1706703099.683036
2.048073928883226;4.067981905830353;-4.914954286992594e-07;1706703099.724295
2.0562629513643755;4.067930439341772;-6.417974635779359e-06;1706703099.7757635
2.0562629513643755;4.067930439341772;-6.417974635779359e-06;1706703099.7831876
2.0561807852069385;4.106408248265769;8.656303769876293e-07;1706703099.8242934
2.039664409570796;4.106713556285933;-5.963334772203804e-06;1706703099.8753743
2.039664409570796;4.106713556285933;-5.963334772203804e-06;1706703099.8828423
2.039664409570796;4.106713556285933;-5.963334772203804e-06;1706703099.9244294
2.039664409570796;4.106713556285933;-5.963334772203804e-06;1706703099.9753335
2.035083809731742;4.10654336369461;4.529614557888259e-07;1706703099.9817176
2.035083809731742;4.10654336369461;4.529614557888259e-07;1706703100.0245175
2.0556326335294317;4.106152019439655;1.1682429090859088e-05;1706703100.0757947
2.051101416864652;4.105967996093915;-3.5201404898433985e-07;1706703100.083409
2.0510557852525606;4.125092454544627;1.3656879493766115e-06;1706703100.124305
2.0305212961542916;4.125621535095133;2.7371889368817455e-05;1706703100.1749144
2.0442527006376223;4.126205717124637;-5.3104695900663475e-06;1706703100.1818404
2.0442896406985143;4.106890247436903;-3.0117423088607744e-07;1706703100.2242873
2.1029241114460033;4.106121602288598;1.5238642144607858e-06;1706703100.2757523
2.1122551691035123;4.106612563529906;-2.6150896124296098e-05;1706703100.283582
2.112433406720145;4.068484283210101;2.0488858054572843e-05;1706703100.324256
2.0900195820852403;4.0683858132795585;-2.3567346856302455e-05;1706703100.3750255
2.0714581143796043;4.067706844523674;7.010884422476128e-06;1706703100.3825922
2.0713153687141768;4.115445260484542;4.871174117811516e-06;1706703100.4242675
2.02656208999023;4.116393013912037;1.8409052976169166e-06;1706703100.4753308
2.0130859950019095;4.115908241242414;1.7414372845786498e-05;1706703100.4820025
2.0130859950019095;4.115908241242414;1.7414372845786498e-05;1706703100.5242777
2.0655006584816675;4.1146904016138945;1.902719557465028e-05;1706703100.5750885
2.0881057415429347;4.1157821837476725;1.3030975350536971e-05;1706703100.5819507
2.088064406847114;4.125307256499444;-1.1339976716931332e-06;1706703100.6282036
2.0525835090637665;4.126004531592861;-1.2938733057968935e-05;1706703100.6756854
2.0388582627608947;4.125396101663443;-2.2178593845086525e-05;1706703100.682703
2.038820721225287;4.144557357543877;2.2166982699660833e-06;1706703100.7241476
2.0262652423950294;4.144975332952717;-6.939033201167929e-07;1706703100.7752862
2.0353685143501914;4.145399691072831;-3.6747768607645627e-06;1706703100.781179
2.0354571588433172;4.08745801648342;-1.2894256472566545e-05;1706703100.8245678
2.026855670713962;4.087599713209729;-1.8519449161874246e-05;1706703100.8760972
2.013230782396138;4.087218886217033;1.1324377190626649e-07;1706703100.880527
2.0132209237222662;4.106537318414782;-6.455427320999961e-07;1706703100.9284935
2.0132209237222662;4.106537318414782;-6.455427320999961e-07;1706703100.975377
2.022253365872134;4.1068336448434835;-1.5567549401319007e-05;1706703100.9819791
2.022253365872134;4.1068336448434835;-1.5567549401319007e-05;1706703101.0244508
2.026572847295284;4.10673193509364;1.2090385727418462e-05;1706703101.0751066
2.0175414037331216;4.106427092279324;1.563950502301558e-05;1706703101.0793273
2.017534169307018;4.1160637961182776;-6.282703645757452e-06;1706703101.1243687
2.042564659516279;4.1154338301651086;-8.94851538652123e-06;1706703101.1751776
2.0607755297340784;4.116215319446654;-6.208635094305744e-06;1706703101.1825626
2.060720094657287;4.135419084428304;-9.970871899433557e-06;1706703101.2244267
2.052559276165175;4.135626300557225;-1.2269717091003658e-06;1706703101.2756462
2.0479418685076083;4.135404486939452;-1.148515727274654e-06;1706703101.2822828
2.0479418685076083;4.135404486939452;-1.148515727274654e-06;1706703101.3243968
2.0180460014513586;4.136310261845125;-5.352331121958895e-06;1706703101.4763112
2.0180811410518604;4.087761168437256;5.717780289086939e-06;1706703101.4827905
2.0134940355488484;4.087637258234499;7.802301721012083e-08;1706703101.5243149
2.030872543738212;4.0873162684166235;7.289745771460916e-06;1706703101.575106
2.0400864884381726;4.087606055580225;2.109422236244493e-06;1706703101.5835812
2.0400061486986374;4.1359717830370855;1.7733772326412313e-06;1706703101.6241212
2.0314248592446997;4.136226821441587;1.4368174440728611e-05;1706703101.6755595
2.008759161373205;4.13528460669863;-1.5161869729480732e-05;1706703101.6824799
2.008777248680989;4.087103580891469;1.8283779933164672e-06;1706703101.7242012
2.0422028123737364;4.086510006932804;-4.674034055359481e-06;1706703101.7750764
2.051142318931538;4.0868125975547684;-2.7059501982696296e-07;1706703101.7817366
2.051101416864652;4.105967996093915;-3.5201404898433985e-07;1706703101.8243642
2.0263124189725374;4.106475536370026;-1.4621838999693353e-05;1706703101.8750854
2.0263124189725374;4.106475536370026;-1.4621838999693353e-05;1706703101.8818855
2.0263322536659563;4.087180680361163;8.080234058380313e-07;1706703101.9242182
2.038922382035281;4.0869771228064335;-6.886446929358791e-06;1706703101.9754395
2.029977269103503;4.086698649488157;-8.048787145413321e-07;1706703101.982066
2.0299657480623523;4.096290916915011;-1.894572062642351e-05;1706703102.0242355
2.004408649649464;4.096861919974703;1.3066477906524403e-05;1706703102.076193
2.0317885085914407;4.097689110245816;1.0946499997796018e-05;1706703102.084827
2.0317380123805218;4.13656596729175;-4.205596398914674e-06;1706703102.12832
2.0488974192137284;4.136072483874906;1.9140931859968038e-07;1706703102.1753829
2.0488974192137284;4.136072483874906;1.9140931859968038e-07;1706703102.1831641
2.048995646856421;4.08770554931193;3.2084111315783603e-07;1706703102.2283683
2.0573386937313827;4.087608677829043;1.6281364436329224e-05;1706703102.2748709
2.0526679208436875;4.0874409550506465;-1.4007889342476019e-05;1706703102.2797124
2.052628214068814;4.106737191983281;7.324836794628806e-06;1706703102.328213
2.040057245974988;4.106973617752791;1.613723095924618e-05;1706703102.3752873
2.0354310099975756;4.106801192350433;3.801484347596644e-06;1706703102.3794422
2.035401466367097;4.126116230173229;4.45303711594225e-06;1706703102.4201627
2.031129372814597;4.12623302264464;-4.498433009360889e-06;1706703102.475565
2.0220165400014416;4.125866642313022;1.447579940063667e-05;1706703102.4843037
2.0220658511584606;4.06791407920674;-4.299461356819736e-06;1706703102.5283525
2.0471424785933174;4.067657753369552;-5.111104828670178e-06;1706703102.5745888
2.0381952691693472;4.067409186828634;-2.0664564394283476e-05;1706703102.5822463
2.0381371789725073;4.105700183681901;-2.7939531171263366e-06;1706703102.6242917
2.0258004204564144;4.105970655260061;-2.1666119962742918e-05;1706703102.6753426
2.043855699363783;4.106630579797574;1.82050408792646e-06;1706703102.6814246
2.043930625374923;4.058344533524027;-1.0403372644535846e-05;1706703102.7243161
2.052204686834453;4.058307812771223;2.2164872079975894e-05;1706703102.774609
2.061506473493349;4.058573989883219;5.458606005170376e-06;1706703102.778185
2.0613761194736466;4.116501022934795;1.9996004218479173e-06;1706703102.820137
2.0404387680867306;4.116934647371494;2.5034754464091753e-06;1706703102.8750124
2.031142616021478;4.116567010968536;8.386058644209186e-06;1706703102.883172
2.0312063645174225;4.0584309974625405;1.4376545767147075e-05;1706703102.9243588
2.035490055096168;4.058397805739759;-4.161972833309687e-06;1706703102.9753194
2.0263573465528797;4.058191606168142;2.0520186276015585e-06;1706703102.9826765
2.0263412373352634;4.0775234854525655;-3.0144306346013005e-06;1706703103.0283132
2.063025815441388;4.077128821501766;1.9885661317905406e-05;1706703103.075193
2.0675576826296953;4.077289657170739;7.684954889500363e-06;1706703103.0838778
2.0675324825480046;4.086855971859721;-7.103382252118606e-08;1706703103.1283772
