ID;Range;Timestamp;Erro;X;Y
P3;"7.04";1693529903457;"0.03";2;8
P3;"7.07";1693529903495;"0"
P3;"7.22";1693529903595;"-0.149999999999999"
P3;"7.24";1693529903695;"-0.17"
P3;"7.24";1693529903795;"-0.17"
P3;"7.23";1693529903895;"-0.16"
P3;"7.27";1693529903995;"-0.199999999999999"
P3;"6.87";1693529904095;"0.2"
P3;"7.03";1693529904195;"0.04"
P3;"6.96";1693529904295;"0.11"
P3;"6.85";1693529904395;"0.220000000000001"
P3;"6.88";1693529904495;"0.19"
P3;"6.83";1693529904595;"0.24"
P3;"6.98";1693529904695;"0.09"
P3;"6.98";1693529904795;"0.09"
P3;"6.98";1693529904895;"0.09"
P3;"6.96";1693529904995;"0.11"
P3;"6.96";1693529905095;"0.11"
P3;"7.27";1693529905195;"-0.199999999999999"
P3;"6.96";1693529905295;"0.11"
P3;"7.58";1693529905395;"-0.51"
P3;"7.05";1693529905495;"0.020000000000001"
P3;"6.99";1693529905595;"0.08"
P3;"6.87";1693529905695;"0.2"
P3;"7.09";1693529905795;"-0.02"
P3;"6.84";1693529905895;"0.23"
P3;"6.84";1693529905995;"0.23"
P3;"7.43";1693529906095;"-0.359999999999999"
P3;"6.95";1693529906195;"0.12"
P3;"6.91";1693529906295;"0.16"
P3;"7.06";1693529906395;"0.010000000000001"
P3;"6.84";1693529906495;"0.23"
P3;"6.96";1693529906595;"0.11"
P3;"6.98";1693529906695;"0.09"
P3;"6.96";1693529906795;"0.11"
P3;"6.94";1693529906895;"0.13"
P3;"6.93";1693529906995;"0.140000000000001"
P3;"6.96";1693529907095;"0.11"
P3;"6.99";1693529907195;"0.08"
P3;"6.87";1693529907295;"0.2"
P3;"6.95";1693529907395;"0.12"
P3;"6.98";1693529907495;"0.09"
P3;"6.9";1693529907595;"0.17"
P3;"6.95";1693529907695;"0.12"
P3;"6.93";1693529907795;"0.140000000000001"
P3;"7";1693529907895;"0.07"
P3;"6.96";1693529907995;"0.11"
P3;"6.9";1693529908095;"0.17"
P3;"7";1693529908195;"0.07"
P3;"6.95";1693529908295;"0.12"
P3;"6.88";1693529908395;"0.19"
P3;"7";1693529908495;"0.07"
P3;"6.94";1693529908595;"0.13"
P3;"6.96";1693529908695;"0.11"
P3;"7";1693529908795;"0.07"
P3;"6.93";1693529908895;"0.140000000000001"
P3;"6.9";1693529908995;"0.17"
P3;"7.08";1693529909095;"-0.01"
P3;"6.93";1693529909195;"0.140000000000001"
P3;"6.98";1693529909295;"0.09"
P3;"7.02";1693529909395;"0.050000000000001"
P3;"6.9";1693529909495;"0.17"
P3;"6.93";1693529909595;"0.140000000000001"
P3;"6.96";1693529909695;"0.11"
P3;"6.91";1693529909795;"0.16"
P3;"7.04";1693529909895;"0.03"
P3;"7.09";1693529909995;"-0.02"
P3;"6.93";1693529910095;"0.140000000000001"
P3;"7.05";1693529910195;"0.020000000000001"
P3;"6.95";1693529910295;"0.12"
P3;"6.98";1693529910395;"0.09"
P3;"6.86";1693529910495;"0.21"
P3;"6.97";1693529910595;"0.100000000000001"
P3;"7";1693529910695;"0.07"
P3;"6.9";1693529910795;"0.17"
P3;"6.99";1693529910895;"0.08"
P3;"6.9";1693529910995;"0.17"
P3;"6.99";1693529911095;"0.08"
P3;"6.89";1693529911195;"0.180000000000001"
P3;"6.96";1693529911295;"0.11"
P3;"7.02";1693529911395;"0.050000000000001"
P3;"6.96";1693529911495;"0.11"
P3;"6.98";1693529911595;"0.09"
P3;"6.94";1693529911695;"0.13"
P3;"6.9";1693529911795;"0.17"
P3;"6.97";1693529911895;"0.100000000000001"
P3;"6.98";1693529911995;"0.09"
P3;"6.93";1693529912095;"0.140000000000001"
P3;"6.93";1693529912195;"0.140000000000001"
P3;"6.94";1693529912295;"0.13"
P3;"6.95";1693529912395;"0.12"
P3;"6.98";1693529912495;"0.09"
P3;"6.92";1693529912595;"0.15"
P3;"6.94";1693529912695;"0.13"
P3;"6.86";1693529912795;"0.21"
P3;"6.92";1693529912895;"0.15"
P3;"6.96";1693529912995;"0.11"
P3;"6.96";1693529913095;"0.11"
P3;"7.04";1693529913195;"0.03"
P3;"7.01";1693529913295;"0.060000000000001"
P3;"6.93";1693529913395;"0.140000000000001"
P3;"6.95";1693529913495;"0.12"
P3;"6.98";1693529913595;"0.09"
P3;"6.99";1693529913695;"0.08"
P3;"7";1693529913795;"0.07"
P3;"7.04";1693529913895;"0.03"
P3;"6.94";1693529913995;"0.13"
P3;"6.86";1693529914095;"0.21"
P3;"6.95";1693529914195;"0.12"
P3;"6.95";1693529914295;"0.12"
P3;"6.9";1693529914395;"0.17"
P3;"6.94";1693529914495;"0.13"
P3;"7.05";1693529914595;"0.020000000000001"
P3;"6.91";1693529914695;"0.16"
P3;"6.91";1693529914795;"0.16"
P3;"6.88";1693529914895;"0.19"
P3;"6.91";1693529914995;"0.16"
P3;"7.03";1693529915095;"0.04"
P3;"6.96";1693529915195;"0.11"
P3;"6.92";1693529915295;"0.15"
P3;"6.97";1693529915395;"0.100000000000001"
P3;"7.02";1693529915495;"0.050000000000001"
P3;"6.93";1693529915595;"0.140000000000001"
P3;"6.93";1693529915695;"0.140000000000001"
P3;"7.05";1693529915795;"0.020000000000001"
P3;"6.95";1693529915895;"0.12"
P3;"6.95";1693529915995;"0.12"
P3;"7.03";1693529916095;"0.04"
P3;"6.97";1693529916195;"0.100000000000001"
P3;"7.05";1693529916295;"0.020000000000001"
P3;"6.96";1693529916395;"0.11"
P3;"6.95";1693529916495;"0.12"
P3;"6.99";1693529916595;"0.08"
P3;"6.93";1693529916695;"0.140000000000001"
P3;"6.93";1693529916795;"0.140000000000001"
P3;"6.92";1693529916895;"0.15"
